InvoiceId,Date,VATPeriod,BuyerId,BuyerSector,BuyerSizeCategory,SupplierId,SupplierSector,Good,Quantity,PunktafgiftRate,TotalObligation,ActualPayment,PaymentFactor,ComplianceCategory,UnderPayment
INV578227,2024-05-18,2024 Q2,685,Importer,Small,430,Fine_Dine_Meat,Wine,41.471321,10.67,442.5,431.4,0.9749,compliant,11.1
INV578780,2024-05-18,2024 Q2,692,Importer,Large,431,Fine_Dine_Meat,Wine,20.229849,10.67,215.85,132.08,0.6119,partially_compliant,83.78
INV579333,2024-05-18,2024 Q2,673,Importer,Medium,432,Fine_Dine_Meat,Wine,41.454361,10.67,442.32,424.81,0.9604,compliant,17.51
INV579887,2024-05-18,2024 Q2,679,Importer,Large,433,Fine_Dine_Meat,Beer,13.646371,3.0,40.94,21.24,0.5189,partially_compliant,19.7
INV580440,2024-05-18,2024 Q2,692,Importer,Large,434,Fine_Dine_Meat,Beer,26.082005,3.0,78.25,47.88,0.6119,partially_compliant,30.37
INV580993,2024-05-18,2024 Q2,687,Importer,Medium,435,Fine_Dine_Meat,Beer,52.416474,3.0,157.25,119.78,0.7617,partially_compliant,37.47
INV583757,2024-05-18,2024 Q2,679,Importer,Large,440,Fine_Dine_Meat,Wine,19.966062,10.67,213.04,110.54,0.5189,partially_compliant,102.49
INV583758,2024-05-18,2024 Q2,692,Importer,Large,440,Fine_Dine_Meat,Beer,29.949093,3.0,89.85,54.98,0.6119,partially_compliant,34.87
INV587628,2024-05-18,2024 Q2,686,Importer,Small,447,Fine_Dine_Vegetarian,Wine,27.80877,10.67,296.72,3.35,0.0113,non_compliant,293.37
INV588181,2024-05-18,2024 Q2,679,Importer,Large,448,Fine_Dine_Vegetarian,Wine,51.293784,10.67,547.3,283.99,0.5189,partially_compliant,263.31
INV588734,2024-05-18,2024 Q2,692,Importer,Large,449,Fine_Dine_Vegetarian,Wine,72.371124,10.67,772.2,472.5,0.6119,partially_compliant,299.7
INV589287,2024-05-18,2024 Q2,680,Importer,Medium,450,Fine_Dine_Vegetarian,Wine,73.694314,10.67,786.32,762.5,0.9697,compliant,23.82
INV590946,2024-05-18,2024 Q2,682,Importer,Small,453,Fine_Dine_Vegetarian,Wine,49.819302,10.67,531.57,383.16,0.7208,partially_compliant,148.41
INV592605,2024-05-18,2024 Q2,675,Importer,Small,456,Fine_Dine_Vegetarian,Wine,21.312038,10.67,227.4,226.47,0.9959,compliant,0.93
INV594264,2024-05-18,2024 Q2,673,Importer,Medium,459,Fine_Dine_Vegetarian,Wine,24.229412,10.67,258.53,248.29,0.9604,compliant,10.24
INV595923,2024-05-18,2024 Q2,673,Importer,Medium,462,Fine_Dine_Vegetarian,Wine,19.113546,10.67,203.94,195.87,0.9604,compliant,8.07
INV596476,2024-05-18,2024 Q2,690,Importer,Small,463,Fine_Dine_Vegetarian,Wine,44.363239,10.67,473.36,271.56,0.5737,partially_compliant,201.79
INV597029,2024-05-18,2024 Q2,677,Importer,Small,464,Fine_Dine_Vegetarian,Wine,24.678453,10.67,263.32,257.31,0.9772,compliant,6.01
INV599794,2024-05-18,2024 Q2,682,Importer,Small,469,Fine_Dine_Vegetarian,Wine,21.531725,10.67,229.74,165.6,0.7208,partially_compliant,64.14
INV601453,2024-05-18,2024 Q2,689,Importer,Small,472,Fine_Dine_Vegetarian,Wine,21.196046,10.67,226.16,223.22,0.987,compliant,2.94
INV603665,2024-05-18,2024 Q2,692,Importer,Large,476,Fine_Dine_Vegetarian,Wine,23.105528,10.67,246.54,150.85,0.6119,partially_compliant,95.68
INV605324,2024-05-18,2024 Q2,673,Importer,Medium,479,Fine_Dine_Vegetarian,Wine,11.565295,10.67,123.4,118.52,0.9604,compliant,4.89
INV607536,2024-05-18,2024 Q2,675,Importer,Small,483,Fine_Dine_Vegetarian,Wine,38.562427,10.67,411.46,409.78,0.9959,compliant,1.68
INV609195,2024-05-18,2024 Q2,692,Importer,Large,486,Fine_Dine_Vegetarian,Wine,38.893921,10.67,415.0,253.93,0.6119,partially_compliant,161.07
INV613619,2024-05-18,2024 Q2,686,Importer,Small,494,Fine_Dine_Vegetarian,Wine,14.258542,10.67,152.14,1.72,0.0113,non_compliant,150.42
INV616937,2024-05-18,2024 Q2,673,Importer,Medium,500,Fine_Dine_Vegetarian,Wine,26.744967,10.67,285.37,274.07,0.9604,compliant,11.3
INV402170,2024-05-25,2024 Q2,692,Importer,Large,203,Cafe,Coffee_Beans,29.934496,25.0,748.36,457.91,0.6119,partially_compliant,290.45
INV403908,2024-05-25,2024 Q2,680,Importer,Medium,205,Cafe,Coffee_Beans,6.223822,25.0,155.6,150.88,0.9697,compliant,4.71
INV405646,2024-05-25,2024 Q2,684,Importer,Medium,207,Cafe,Coffee_Beans,7.337259,25.0,183.43,178.08,0.9708,compliant,5.35
INV415205,2024-05-25,2024 Q2,677,Importer,Small,218,Cafe,Coffee_Beans,16.766244,25.0,419.16,409.59,0.9772,compliant,9.56
INV420419,2024-05-25,2024 Q2,686,Importer,Small,224,Cafe,Coffee_Beans,4.216812,25.0,105.42,1.19,0.0113,non_compliant,104.23
INV423895,2024-05-25,2024 Q2,677,Importer,Small,228,Cafe,Coffee_Beans,6.677117,25.0,166.93,163.12,0.9772,compliant,3.81
INV425633,2024-05-25,2024 Q2,682,Importer,Small,230,Cafe,Coffee_Beans,7.499523,25.0,187.49,135.14,0.7208,partially_compliant,52.34
INV426502,2024-05-25,2024 Q2,681,Importer,Small,231,Cafe,Coffee_Beans,7.160686,25.0,179.02,0.0,0.0,non_compliant,179.02
INV429109,2024-05-25,2024 Q2,673,Importer,Medium,234,Cafe,Coffee_Beans,6.661041,25.0,166.53,159.93,0.9604,compliant,6.59
INV429978,2024-05-25,2024 Q2,673,Importer,Medium,235,Cafe,Coffee_Beans,31.633303,25.0,790.83,759.52,0.9604,compliant,31.31
INV431716,2024-05-25,2024 Q2,683,Importer,Small,237,Cafe,Coffee_Beans,16.547485,25.0,413.69,293.0,0.7083,partially_compliant,120.69
INV437799,2024-05-25,2024 Q2,682,Importer,Small,244,Cafe,Coffee_Beans,8.163653,25.0,204.09,147.11,0.7208,partially_compliant,56.98
INV439537,2024-05-25,2024 Q2,688,Importer,Small,246,Cafe,Coffee_Beans,12.507238,25.0,312.68,303.84,0.9717,compliant,8.84
INV444751,2024-05-25,2024 Q2,675,Importer,Small,252,Cafe,Coffee_Beans,8.086803,25.0,202.17,201.34,0.9959,compliant,0.83
INV448227,2024-05-25,2024 Q2,678,Importer,Medium,256,Cafe,Coffee_Beans,12.497392,25.0,312.43,169.68,0.5431,partially_compliant,142.75
INV449096,2024-05-25,2024 Q2,680,Importer,Medium,257,Cafe,Coffee_Beans,31.706618,25.0,792.67,768.66,0.9697,compliant,24.01
INV454310,2024-05-25,2024 Q2,675,Importer,Small,263,Cafe,Coffee_Beans,6.031676,25.0,150.79,150.18,0.9959,compliant,0.62
INV459524,2024-05-25,2024 Q2,677,Importer,Small,269,Cafe,Coffee_Beans,5.937174,25.0,148.43,145.04,0.9772,compliant,3.39
INV463869,2024-05-25,2024 Q2,673,Importer,Medium,274,Cafe,Coffee_Beans,7.770024,25.0,194.25,186.56,0.9604,compliant,7.69
INV464738,2024-05-25,2024 Q2,689,Importer,Small,275,Cafe,Coffee_Beans,7.766738,25.0,194.17,191.64,0.987,compliant,2.53
INV465607,2024-05-25,2024 Q2,692,Importer,Large,276,Cafe,Coffee_Beans,7.221712,25.0,180.54,110.47,0.6119,partially_compliant,70.07
INV469952,2024-05-25,2024 Q2,689,Importer,Small,281,Cafe,Coffee_Beans,13.148357,25.0,328.71,324.43,0.987,compliant,4.28
INV475166,2024-05-25,2024 Q2,680,Importer,Medium,287,Cafe,Coffee_Beans,12.893154,25.0,322.33,312.57,0.9697,compliant,9.76
INV477773,2024-05-25,2024 Q2,675,Importer,Small,290,Cafe,Coffee_Beans,6.084275,25.0,152.11,151.49,0.9959,compliant,0.62
INV483856,2024-05-25,2024 Q2,689,Importer,Small,297,Cafe,Coffee_Beans,14.454559,25.0,361.36,356.66,0.987,compliant,4.7
INV484725,2024-05-25,2024 Q2,674,Importer,Small,298,Cafe,Coffee_Beans,6.452879,25.0,161.32,156.38,0.9694,compliant,4.94
INV489939,2024-05-25,2024 Q2,682,Importer,Small,304,Cafe,Coffee_Beans,6.133301,25.0,153.33,110.52,0.7208,partially_compliant,42.81
INV490808,2024-05-25,2024 Q2,682,Importer,Small,305,Cafe,Coffee_Beans,6.092604,25.0,152.32,109.79,0.7208,partially_compliant,42.52
INV496022,2024-05-25,2024 Q2,680,Importer,Medium,311,Cafe,Coffee_Beans,7.590917,25.0,189.77,184.02,0.9697,compliant,5.75
INV496891,2024-05-25,2024 Q2,689,Importer,Small,312,Cafe,Coffee_Beans,8.482143,25.0,212.05,209.29,0.987,compliant,2.76
INV497760,2024-05-25,2024 Q2,682,Importer,Small,313,Cafe,Coffee_Beans,8.900916,25.0,222.52,160.4,0.7208,partially_compliant,62.13
INV502105,2024-05-25,2024 Q2,688,Importer,Small,318,Cafe,Coffee_Beans,24.995809,25.0,624.9,607.23,0.9717,compliant,17.67
INV507319,2024-05-25,2024 Q2,692,Importer,Large,324,Cafe,Coffee_Beans,7.998062,25.0,199.95,122.35,0.6119,partially_compliant,77.6
INV515140,2024-05-25,2024 Q2,678,Importer,Medium,333,Cafe,Coffee_Beans,6.722998,25.0,168.07,91.28,0.5431,partially_compliant,76.79
INV517747,2024-05-25,2024 Q2,690,Importer,Small,336,Cafe,Coffee_Beans,6.029786,25.0,150.74,86.48,0.5737,partially_compliant,64.26
INV522092,2024-05-25,2024 Q2,690,Importer,Small,341,Cafe,Coffee_Beans,8.437912,25.0,210.95,121.02,0.5737,partially_compliant,89.93
INV522961,2024-05-25,2024 Q2,686,Importer,Small,342,Cafe,Coffee_Beans,5.322421,25.0,133.06,1.5,0.0113,non_compliant,131.56
INV523830,2024-05-25,2024 Q2,690,Importer,Small,343,Cafe,Coffee_Beans,16.839255,25.0,420.98,241.52,0.5737,partially_compliant,179.47
INV532520,2024-05-25,2024 Q2,686,Importer,Small,353,Cafe,Coffee_Beans,14.874726,25.0,371.87,4.19,0.0113,non_compliant,367.67
INV534258,2024-05-25,2024 Q2,678,Importer,Medium,355,Cafe,Coffee_Beans,21.74107,25.0,543.53,295.19,0.5431,partially_compliant,248.34
INV536865,2024-05-25,2024 Q2,679,Importer,Large,358,Cafe,Coffee_Beans,7.670877,25.0,191.77,99.51,0.5189,partially_compliant,92.26
INV542290,2024-05-25,2024 Q2,673,Importer,Medium,365,Fine_Dine_Meat,Beer,34.284443,3.0,102.85,98.78,0.9604,compliant,4.07
INV544501,2024-05-25,2024 Q2,692,Importer,Large,369,Fine_Dine_Meat,Wine,19.413423,10.67,207.14,126.75,0.6119,partially_compliant,80.39
INV547266,2024-05-25,2024 Q2,675,Importer,Small,374,Fine_Dine_Meat,Wine,23.350247,10.67,249.15,248.13,0.9959,compliant,1.02
INV547267,2024-05-25,2024 Q2,683,Importer,Small,374,Fine_Dine_Meat,Beer,35.02537,3.0,105.08,74.42,0.7083,partially_compliant,30.65
INV549479,2024-05-25,2024 Q2,679,Importer,Large,378,Fine_Dine_Meat,Beer,26.572778,3.0,79.72,41.37,0.5189,partially_compliant,38.35
INV550031,2024-05-25,2024 Q2,686,Importer,Small,379,Fine_Dine_Meat,Wine,46.324901,10.67,494.29,5.57,0.0113,non_compliant,488.71
INV551690,2024-05-25,2024 Q2,677,Importer,Small,382,Fine_Dine_Meat,Wine,11.098977,10.67,118.43,115.72,0.9772,compliant,2.7
INV552796,2024-05-25,2024 Q2,682,Importer,Small,384,Fine_Dine_Meat,Wine,19.364587,10.67,206.62,148.93,0.7208,partially_compliant,57.69
INV552797,2024-05-25,2024 Q2,680,Importer,Medium,384,Fine_Dine_Meat,Beer,29.04688,3.0,87.14,84.5,0.9697,compliant,2.64
INV555008,2024-05-25,2024 Q2,686,Importer,Small,388,Fine_Dine_Meat,Wine,21.257612,10.67,226.82,2.56,0.0113,non_compliant,224.26
INV555009,2024-05-25,2024 Q2,680,Importer,Medium,388,Fine_Dine_Meat,Beer,31.886418,3.0,95.66,92.76,0.9697,compliant,2.9
INV555561,2024-05-25,2024 Q2,680,Importer,Medium,389,Fine_Dine_Meat,Wine,22.524675,10.67,240.34,233.06,0.9697,compliant,7.28
INV556667,2024-05-25,2024 Q2,692,Importer,Large,391,Fine_Dine_Meat,Wine,25.595903,10.67,273.11,167.11,0.6119,partially_compliant,106.0
INV557221,2024-05-25,2024 Q2,692,Importer,Large,392,Fine_Dine_Meat,Beer,28.795205,3.0,86.39,52.86,0.6119,partially_compliant,33.53
INV558326,2024-05-25,2024 Q2,679,Importer,Large,394,Fine_Dine_Meat,Wine,33.239014,10.67,354.66,184.03,0.5189,partially_compliant,170.63
INV558879,2024-05-25,2024 Q2,686,Importer,Small,395,Fine_Dine_Meat,Wine,41.42633,10.67,442.02,4.99,0.0113,non_compliant,437.03
INV559433,2024-05-25,2024 Q2,685,Importer,Small,396,Fine_Dine_Meat,Beer,72.027376,3.0,216.08,210.66,0.9749,compliant,5.42
INV559986,2024-05-25,2024 Q2,675,Importer,Small,397,Fine_Dine_Meat,Beer,18.339778,3.0,55.02,54.79,0.9959,compliant,0.22
INV561091,2024-05-25,2024 Q2,673,Importer,Medium,399,Fine_Dine_Meat,Wine,38.072235,10.67,406.23,390.15,0.9604,compliant,16.08
INV566068,2024-05-25,2024 Q2,681,Importer,Small,408,Fine_Dine_Meat,Wine,41.465626,10.67,442.44,0.0,0.0,non_compliant,442.44
INV567727,2024-05-25,2024 Q2,673,Importer,Medium,411,Fine_Dine_Meat,Wine,19.647306,10.67,209.64,201.34,0.9604,compliant,8.3
INV567728,2024-05-25,2024 Q2,673,Importer,Medium,411,Fine_Dine_Meat,Beer,29.470959,3.0,88.41,84.91,0.9604,compliant,3.5
INV568280,2024-05-25,2024 Q2,680,Importer,Medium,412,Fine_Dine_Meat,Wine,42.164794,10.67,449.9,436.27,0.9697,compliant,13.63
INV569386,2024-05-25,2024 Q2,689,Importer,Small,414,Fine_Dine_Meat,Wine,34.065893,10.67,363.48,358.75,0.987,compliant,4.73
INV570492,2024-05-25,2024 Q2,680,Importer,Medium,416,Fine_Dine_Meat,Wine,24.011223,10.67,256.2,248.44,0.9697,compliant,7.76
INV571598,2024-05-25,2024 Q2,675,Importer,Small,418,Fine_Dine_Meat,Wine,42.994525,10.67,458.75,456.88,0.9959,compliant,1.87
INV573810,2024-05-25,2024 Q2,673,Importer,Medium,422,Fine_Dine_Meat,Wine,24.210294,10.67,258.32,248.1,0.9604,compliant,10.23
INV576575,2024-05-25,2024 Q2,678,Importer,Medium,427,Fine_Dine_Meat,Wine,23.137675,10.67,246.88,134.08,0.5431,partially_compliant,112.8
INV577128,2024-05-25,2024 Q2,689,Importer,Small,428,Fine_Dine_Meat,Wine,17.285565,10.67,184.44,182.04,0.987,compliant,2.4
INV578234,2024-05-25,2024 Q2,685,Importer,Small,430,Fine_Dine_Meat,Wine,44.536644,10.67,475.21,463.29,0.9749,compliant,11.92
INV578787,2024-05-25,2024 Q2,692,Importer,Large,431,Fine_Dine_Meat,Wine,21.992881,10.67,234.66,143.59,0.6119,partially_compliant,91.08
INV579340,2024-05-25,2024 Q2,673,Importer,Medium,432,Fine_Dine_Meat,Wine,45.067111,10.67,480.87,461.83,0.9604,compliant,19.04
INV579894,2024-05-25,2024 Q2,679,Importer,Large,433,Fine_Dine_Meat,Beer,14.835653,3.0,44.51,23.09,0.5189,partially_compliant,21.41
INV580447,2024-05-25,2024 Q2,692,Importer,Large,434,Fine_Dine_Meat,Beer,28.355053,3.0,85.07,52.05,0.6119,partially_compliant,33.02
INV581000,2024-05-25,2024 Q2,687,Importer,Medium,435,Fine_Dine_Meat,Beer,59.817157,3.0,179.45,136.69,0.7617,partially_compliant,42.76
INV583764,2024-05-25,2024 Q2,679,Importer,Large,440,Fine_Dine_Meat,Wine,21.706105,10.67,231.6,120.18,0.5189,partially_compliant,111.43
INV583765,2024-05-25,2024 Q2,692,Importer,Large,440,Fine_Dine_Meat,Beer,32.559158,3.0,97.68,59.77,0.6119,partially_compliant,37.91
INV587635,2024-05-25,2024 Q2,686,Importer,Small,447,Fine_Dine_Vegetarian,Wine,30.232306,10.67,322.58,3.64,0.0113,non_compliant,318.94
INV588188,2024-05-25,2024 Q2,679,Importer,Large,448,Fine_Dine_Vegetarian,Wine,55.764041,10.67,595.0,308.74,0.5189,partially_compliant,286.26
INV588741,2024-05-25,2024 Q2,692,Importer,Large,449,Fine_Dine_Vegetarian,Wine,77.648356,10.67,828.51,506.95,0.6119,partially_compliant,321.56
INV589294,2024-05-25,2024 Q2,680,Importer,Medium,450,Fine_Dine_Vegetarian,Wine,80.116778,10.67,854.85,828.95,0.9697,compliant,25.89
INV590953,2024-05-25,2024 Q2,682,Importer,Small,453,Fine_Dine_Vegetarian,Wine,54.161057,10.67,577.9,416.56,0.7208,partially_compliant,161.34
INV592612,2024-05-25,2024 Q2,675,Importer,Small,456,Fine_Dine_Vegetarian,Wine,23.169383,10.67,247.22,246.21,0.9959,compliant,1.01
INV594271,2024-05-25,2024 Q2,673,Importer,Medium,459,Fine_Dine_Vegetarian,Wine,26.341006,10.67,281.06,269.93,0.9604,compliant,11.13
INV595930,2024-05-25,2024 Q2,673,Importer,Medium,462,Fine_Dine_Vegetarian,Wine,20.779293,10.67,221.72,212.94,0.9604,compliant,8.78
INV596483,2024-05-25,2024 Q2,690,Importer,Small,463,Fine_Dine_Vegetarian,Wine,48.229498,10.67,514.61,295.23,0.5737,partially_compliant,219.38
INV597036,2024-05-25,2024 Q2,677,Importer,Small,464,Fine_Dine_Vegetarian,Wine,26.829181,10.67,286.27,279.74,0.9772,compliant,6.53
INV599801,2024-05-25,2024 Q2,682,Importer,Small,469,Fine_Dine_Vegetarian,Wine,24.270115,10.67,258.96,186.66,0.7208,partially_compliant,72.3
INV601460,2024-05-25,2024 Q2,689,Importer,Small,472,Fine_Dine_Vegetarian,Wine,23.043282,10.67,245.87,242.67,0.987,compliant,3.2
INV603672,2024-05-25,2024 Q2,692,Importer,Large,476,Fine_Dine_Vegetarian,Wine,25.119176,10.67,268.02,164.0,0.6119,partially_compliant,104.02
INV605331,2024-05-25,2024 Q2,673,Importer,Medium,479,Fine_Dine_Vegetarian,Wine,12.573211,10.67,134.16,128.84,0.9604,compliant,5.31
INV607543,2024-05-25,2024 Q2,675,Importer,Small,483,Fine_Dine_Vegetarian,Wine,41.923145,10.67,447.32,445.49,0.9959,compliant,1.83
INV609202,2024-05-25,2024 Q2,692,Importer,Large,486,Fine_Dine_Vegetarian,Wine,42.283528,10.67,451.17,276.06,0.6119,partially_compliant,175.1
INV613626,2024-05-25,2024 Q2,686,Importer,Small,494,Fine_Dine_Vegetarian,Wine,16.77368,10.67,178.98,2.02,0.0113,non_compliant,176.96
INV616944,2024-05-25,2024 Q2,673,Importer,Medium,500,Fine_Dine_Vegetarian,Wine,29.075792,10.67,310.24,297.96,0.9604,compliant,12.28
INV402181,2024-06-01,2024 Q2,692,Importer,Large,203,Cafe,Coffee_Beans,29.265227,25.0,731.63,447.67,0.6119,partially_compliant,283.96
INV403919,2024-06-01,2024 Q2,680,Importer,Medium,205,Cafe,Coffee_Beans,5.989622,25.0,149.74,145.21,0.9697,compliant,4.54
INV405657,2024-06-01,2024 Q2,684,Importer,Medium,207,Cafe,Coffee_Beans,7.177618,25.0,179.44,174.2,0.9708,compliant,5.24
INV415216,2024-06-01,2024 Q2,677,Importer,Small,218,Cafe,Coffee_Beans,16.4874,25.0,412.19,402.78,0.9772,compliant,9.4
INV420430,2024-06-01,2024 Q2,686,Importer,Small,224,Cafe,Coffee_Beans,4.111883,25.0,102.8,1.16,0.0113,non_compliant,101.64
INV423906,2024-06-01,2024 Q2,677,Importer,Small,228,Cafe,Coffee_Beans,6.683476,25.0,167.09,163.28,0.9772,compliant,3.81
INV425644,2024-06-01,2024 Q2,682,Importer,Small,230,Cafe,Coffee_Beans,7.504879,25.0,187.62,135.24,0.7208,partially_compliant,52.38
INV426513,2024-06-01,2024 Q2,681,Importer,Small,231,Cafe,Coffee_Beans,7.0552,25.0,176.38,0.0,0.0,non_compliant,176.38
INV429120,2024-06-01,2024 Q2,673,Importer,Medium,234,Cafe,Coffee_Beans,6.524651,25.0,163.12,156.66,0.9604,compliant,6.46
INV429989,2024-06-01,2024 Q2,673,Importer,Medium,235,Cafe,Coffee_Beans,30.96533,25.0,774.13,743.48,0.9604,compliant,30.65
INV431727,2024-06-01,2024 Q2,683,Importer,Small,237,Cafe,Coffee_Beans,16.517769,25.0,412.94,292.47,0.7083,partially_compliant,120.47
INV437810,2024-06-01,2024 Q2,682,Importer,Small,244,Cafe,Coffee_Beans,8.045356,25.0,201.13,144.98,0.7208,partially_compliant,56.15
INV439548,2024-06-01,2024 Q2,688,Importer,Small,246,Cafe,Coffee_Beans,11.822488,25.0,295.56,287.21,0.9717,compliant,8.36
INV444762,2024-06-01,2024 Q2,675,Importer,Small,252,Cafe,Coffee_Beans,7.961319,25.0,199.03,198.22,0.9959,compliant,0.81
INV448238,2024-06-01,2024 Q2,678,Importer,Medium,256,Cafe,Coffee_Beans,12.016728,25.0,300.42,163.16,0.5431,partially_compliant,137.26
INV449107,2024-06-01,2024 Q2,680,Importer,Medium,257,Cafe,Coffee_Beans,30.728283,25.0,768.21,744.94,0.9697,compliant,23.27
INV454321,2024-06-01,2024 Q2,675,Importer,Small,263,Cafe,Coffee_Beans,6.053959,25.0,151.35,150.73,0.9959,compliant,0.62
INV459535,2024-06-01,2024 Q2,677,Importer,Small,269,Cafe,Coffee_Beans,5.920184,25.0,148.0,144.63,0.9772,compliant,3.38
INV463880,2024-06-01,2024 Q2,673,Importer,Medium,274,Cafe,Coffee_Beans,7.548535,25.0,188.71,181.24,0.9604,compliant,7.47
INV464749,2024-06-01,2024 Q2,689,Importer,Small,275,Cafe,Coffee_Beans,7.740538,25.0,193.51,190.99,0.987,compliant,2.52
INV465618,2024-06-01,2024 Q2,692,Importer,Large,276,Cafe,Coffee_Beans,7.083826,25.0,177.1,108.36,0.6119,partially_compliant,68.73
INV469963,2024-06-01,2024 Q2,689,Importer,Small,281,Cafe,Coffee_Beans,13.007119,25.0,325.18,320.95,0.987,compliant,4.23
INV475177,2024-06-01,2024 Q2,680,Importer,Medium,287,Cafe,Coffee_Beans,12.572327,25.0,314.31,304.79,0.9697,compliant,9.52
INV477784,2024-06-01,2024 Q2,675,Importer,Small,290,Cafe,Coffee_Beans,6.114444,25.0,152.86,152.24,0.9959,compliant,0.62
INV483867,2024-06-01,2024 Q2,689,Importer,Small,297,Cafe,Coffee_Beans,13.225141,25.0,330.63,326.32,0.987,compliant,4.3
INV484736,2024-06-01,2024 Q2,674,Importer,Small,298,Cafe,Coffee_Beans,6.204372,25.0,155.11,150.36,0.9694,compliant,4.75
INV489950,2024-06-01,2024 Q2,682,Importer,Small,304,Cafe,Coffee_Beans,6.146508,25.0,153.66,110.76,0.7208,partially_compliant,42.9
INV490819,2024-06-01,2024 Q2,682,Importer,Small,305,Cafe,Coffee_Beans,5.459859,25.0,136.5,98.39,0.7208,partially_compliant,38.11
INV496033,2024-06-01,2024 Q2,680,Importer,Medium,311,Cafe,Coffee_Beans,7.562956,25.0,189.07,183.35,0.9697,compliant,5.73
INV496902,2024-06-01,2024 Q2,689,Importer,Small,312,Cafe,Coffee_Beans,8.195457,25.0,204.89,202.22,0.987,compliant,2.67
INV497771,2024-06-01,2024 Q2,682,Importer,Small,313,Cafe,Coffee_Beans,7.361219,25.0,184.03,132.65,0.7208,partially_compliant,51.38
INV502116,2024-06-01,2024 Q2,688,Importer,Small,318,Cafe,Coffee_Beans,23.936121,25.0,598.4,581.48,0.9717,compliant,16.92
INV507330,2024-06-01,2024 Q2,692,Importer,Large,324,Cafe,Coffee_Beans,7.73848,25.0,193.46,118.38,0.6119,partially_compliant,75.09
INV515151,2024-06-01,2024 Q2,678,Importer,Medium,333,Cafe,Coffee_Beans,6.539338,25.0,163.48,88.79,0.5431,partially_compliant,74.7
INV517758,2024-06-01,2024 Q2,690,Importer,Small,336,Cafe,Coffee_Beans,5.879726,25.0,146.99,84.33,0.5737,partially_compliant,62.66
INV522103,2024-06-01,2024 Q2,690,Importer,Small,341,Cafe,Coffee_Beans,7.871041,25.0,196.78,112.89,0.5737,partially_compliant,83.89
INV522972,2024-06-01,2024 Q2,686,Importer,Small,342,Cafe,Coffee_Beans,5.119437,25.0,127.99,1.44,0.0113,non_compliant,126.54
INV523841,2024-06-01,2024 Q2,690,Importer,Small,343,Cafe,Coffee_Beans,17.055549,25.0,426.39,244.62,0.5737,partially_compliant,181.77
INV532531,2024-06-01,2024 Q2,686,Importer,Small,353,Cafe,Coffee_Beans,14.365405,25.0,359.14,4.05,0.0113,non_compliant,355.08
INV534269,2024-06-01,2024 Q2,678,Importer,Medium,355,Cafe,Coffee_Beans,21.321895,25.0,533.05,289.5,0.5431,partially_compliant,243.55
INV536876,2024-06-01,2024 Q2,679,Importer,Large,358,Cafe,Coffee_Beans,7.519092,25.0,187.98,97.54,0.5189,partially_compliant,90.44
INV542297,2024-06-01,2024 Q2,673,Importer,Medium,365,Fine_Dine_Meat,Beer,31.148172,3.0,93.44,89.74,0.9604,compliant,3.7
INV544508,2024-06-01,2024 Q2,692,Importer,Large,369,Fine_Dine_Meat,Wine,18.232743,10.67,194.54,119.04,0.6119,partially_compliant,75.51
INV547273,2024-06-01,2024 Q2,675,Importer,Small,374,Fine_Dine_Meat,Wine,21.736605,10.67,231.93,230.98,0.9959,compliant,0.95
INV547274,2024-06-01,2024 Q2,683,Importer,Small,374,Fine_Dine_Meat,Beer,32.604907,3.0,97.81,69.28,0.7083,partially_compliant,28.54
INV549486,2024-06-01,2024 Q2,679,Importer,Large,378,Fine_Dine_Meat,Beer,24.603212,3.0,73.81,38.3,0.5189,partially_compliant,35.51
INV550038,2024-06-01,2024 Q2,686,Importer,Small,379,Fine_Dine_Meat,Wine,42.977536,10.67,458.57,5.17,0.0113,non_compliant,453.4
INV551697,2024-06-01,2024 Q2,677,Importer,Small,382,Fine_Dine_Meat,Wine,10.191554,10.67,108.74,106.26,0.9772,compliant,2.48
INV552803,2024-06-01,2024 Q2,682,Importer,Small,384,Fine_Dine_Meat,Wine,17.755055,10.67,189.45,136.56,0.7208,partially_compliant,52.89
INV552804,2024-06-01,2024 Q2,680,Importer,Medium,384,Fine_Dine_Meat,Beer,26.632583,3.0,79.9,77.48,0.9697,compliant,2.42
INV555015,2024-06-01,2024 Q2,686,Importer,Small,388,Fine_Dine_Meat,Wine,19.694134,10.67,210.14,2.37,0.0113,non_compliant,207.77
INV555016,2024-06-01,2024 Q2,680,Importer,Medium,388,Fine_Dine_Meat,Beer,29.541202,3.0,88.62,85.94,0.9697,compliant,2.68
INV555568,2024-06-01,2024 Q2,680,Importer,Medium,389,Fine_Dine_Meat,Wine,20.487286,10.67,218.6,211.98,0.9697,compliant,6.62
INV556674,2024-06-01,2024 Q2,692,Importer,Large,391,Fine_Dine_Meat,Wine,22.101342,10.67,235.82,144.3,0.6119,partially_compliant,91.53
INV557228,2024-06-01,2024 Q2,692,Importer,Large,392,Fine_Dine_Meat,Beer,33.420688,3.0,100.26,61.35,0.6119,partially_compliant,38.91
INV558333,2024-06-01,2024 Q2,679,Importer,Large,394,Fine_Dine_Meat,Wine,30.072572,10.67,320.87,166.5,0.5189,partially_compliant,154.37
INV558886,2024-06-01,2024 Q2,686,Importer,Small,395,Fine_Dine_Meat,Wine,37.642971,10.67,401.65,4.53,0.0113,non_compliant,397.12
