InvoiceId,Date,VATPeriod,BuyerId,BuyerSector,BuyerSizeCategory,SupplierId,SupplierSector,Good,Quantity,PunktafgiftRate,TotalObligation,ActualPayment,PaymentFactor,ComplianceCategory,UnderPayment
INV402170,2024-05-25,2024 Q2,692,Importer,Large,203,Cafe,Coffee_Beans,29.934496,25.0,748.36,542.19,0.7245,partially_compliant,206.17
INV403908,2024-05-25,2024 Q2,680,Importer,Medium,205,Cafe,Coffee_Beans,6.223822,25.0,155.6,155.17,0.9972,compliant,0.43
INV405646,2024-05-25,2024 Q2,684,Importer,Medium,207,Cafe,Coffee_Beans,7.337259,25.0,183.43,183.43,1.0,compliant,0.0
INV415205,2024-05-25,2024 Q2,677,Importer,Small,218,Cafe,Coffee_Beans,16.766244,25.0,419.16,419.16,1.0,compliant,0.0
INV420419,2024-05-25,2024 Q2,686,Importer,Small,224,Cafe,Coffee_Beans,4.216812,25.0,105.42,64.82,0.6149,partially_compliant,40.6
INV423895,2024-05-25,2024 Q2,677,Importer,Small,228,Cafe,Coffee_Beans,6.677117,25.0,166.93,166.93,1.0,compliant,0.0
INV425633,2024-05-25,2024 Q2,682,Importer,Small,230,Cafe,Coffee_Beans,7.499523,25.0,187.49,115.28,0.6149,partially_compliant,72.21
INV426502,2024-05-25,2024 Q2,681,Importer,Small,231,Cafe,Coffee_Beans,7.160686,25.0,179.02,0.0,0.0,non_compliant,179.02
INV429109,2024-05-25,2024 Q2,673,Importer,Medium,234,Cafe,Coffee_Beans,6.661041,25.0,166.53,166.53,1.0,compliant,0.0
INV429978,2024-05-25,2024 Q2,673,Importer,Medium,235,Cafe,Coffee_Beans,31.633303,25.0,790.83,790.83,1.0,compliant,0.0
INV431716,2024-05-25,2024 Q2,683,Importer,Small,237,Cafe,Coffee_Beans,16.547485,25.0,413.69,409.8,0.9906,compliant,3.88
INV437799,2024-05-25,2024 Q2,682,Importer,Small,244,Cafe,Coffee_Beans,8.163653,25.0,204.09,125.49,0.6149,partially_compliant,78.6
INV439537,2024-05-25,2024 Q2,688,Importer,Small,246,Cafe,Coffee_Beans,12.507238,25.0,312.68,312.68,1.0,compliant,0.0
INV444751,2024-05-25,2024 Q2,675,Importer,Small,252,Cafe,Coffee_Beans,8.086803,25.0,202.17,200.3,0.9907,compliant,1.87
INV448227,2024-05-25,2024 Q2,678,Importer,Medium,256,Cafe,Coffee_Beans,12.497392,25.0,312.43,181.26,0.5801,partially_compliant,131.18
INV449096,2024-05-25,2024 Q2,680,Importer,Medium,257,Cafe,Coffee_Beans,31.706618,25.0,792.67,790.47,0.9972,compliant,2.19
INV454310,2024-05-25,2024 Q2,675,Importer,Small,263,Cafe,Coffee_Beans,6.031676,25.0,150.79,149.39,0.9907,compliant,1.4
INV459524,2024-05-25,2024 Q2,677,Importer,Small,269,Cafe,Coffee_Beans,5.937174,25.0,148.43,148.43,1.0,compliant,0.0
INV463869,2024-05-25,2024 Q2,673,Importer,Medium,274,Cafe,Coffee_Beans,7.770024,25.0,194.25,194.25,1.0,compliant,0.0
INV464738,2024-05-25,2024 Q2,689,Importer,Small,275,Cafe,Coffee_Beans,7.766738,25.0,194.17,194.17,1.0,compliant,0.0
INV465607,2024-05-25,2024 Q2,692,Importer,Large,276,Cafe,Coffee_Beans,7.221712,25.0,180.54,130.8,0.7245,partially_compliant,49.74
INV469952,2024-05-25,2024 Q2,689,Importer,Small,281,Cafe,Coffee_Beans,13.148357,25.0,328.71,328.71,1.0,compliant,0.0
INV475166,2024-05-25,2024 Q2,680,Importer,Medium,287,Cafe,Coffee_Beans,12.893154,25.0,322.33,321.44,0.9972,compliant,0.89
INV477773,2024-05-25,2024 Q2,675,Importer,Small,290,Cafe,Coffee_Beans,6.084275,25.0,152.11,150.7,0.9907,compliant,1.41
INV483856,2024-05-25,2024 Q2,689,Importer,Small,297,Cafe,Coffee_Beans,14.454559,25.0,361.36,361.36,1.0,compliant,0.0
INV484725,2024-05-25,2024 Q2,674,Importer,Small,298,Cafe,Coffee_Beans,6.452879,25.0,161.32,155.15,0.9617,compliant,6.17
INV489939,2024-05-25,2024 Q2,682,Importer,Small,304,Cafe,Coffee_Beans,6.133301,25.0,153.33,94.28,0.6149,partially_compliant,59.05
INV490808,2024-05-25,2024 Q2,682,Importer,Small,305,Cafe,Coffee_Beans,6.092604,25.0,152.32,93.66,0.6149,partially_compliant,58.66
INV496022,2024-05-25,2024 Q2,680,Importer,Medium,311,Cafe,Coffee_Beans,7.590917,25.0,189.77,189.25,0.9972,compliant,0.52
INV496891,2024-05-25,2024 Q2,689,Importer,Small,312,Cafe,Coffee_Beans,8.482143,25.0,212.05,212.05,1.0,compliant,0.0
INV497760,2024-05-25,2024 Q2,682,Importer,Small,313,Cafe,Coffee_Beans,8.900916,25.0,222.52,136.82,0.6149,partially_compliant,85.7
INV502105,2024-05-25,2024 Q2,688,Importer,Small,318,Cafe,Coffee_Beans,24.995809,25.0,624.9,624.9,1.0,compliant,0.0
INV507319,2024-05-25,2024 Q2,692,Importer,Large,324,Cafe,Coffee_Beans,7.998062,25.0,199.95,144.87,0.7245,partially_compliant,55.09
INV515140,2024-05-25,2024 Q2,678,Importer,Medium,333,Cafe,Coffee_Beans,6.722998,25.0,168.07,97.51,0.5801,partially_compliant,70.57
INV517747,2024-05-25,2024 Q2,690,Importer,Small,336,Cafe,Coffee_Beans,6.029786,25.0,150.74,58.98,0.3913,partially_compliant,91.76
INV522092,2024-05-25,2024 Q2,690,Importer,Small,341,Cafe,Coffee_Beans,8.437912,25.0,210.95,82.54,0.3913,partially_compliant,128.41
INV522961,2024-05-25,2024 Q2,686,Importer,Small,342,Cafe,Coffee_Beans,5.322421,25.0,133.06,81.82,0.6149,partially_compliant,51.24
INV523830,2024-05-25,2024 Q2,690,Importer,Small,343,Cafe,Coffee_Beans,16.839255,25.0,420.98,164.71,0.3913,partially_compliant,256.27
INV532520,2024-05-25,2024 Q2,686,Importer,Small,353,Cafe,Coffee_Beans,14.874726,25.0,371.87,228.65,0.6149,partially_compliant,143.21
INV534258,2024-05-25,2024 Q2,678,Importer,Medium,355,Cafe,Coffee_Beans,21.74107,25.0,543.53,315.32,0.5801,partially_compliant,228.2
INV536865,2024-05-25,2024 Q2,679,Importer,Large,358,Cafe,Coffee_Beans,7.670877,25.0,191.77,108.48,0.5657,partially_compliant,83.29
INV542290,2024-05-25,2024 Q2,673,Importer,Medium,365,Fine_Dine_Meat,Beer,34.284443,3.0,102.85,102.85,1.0,compliant,0.0
INV544501,2024-05-25,2024 Q2,692,Importer,Large,369,Fine_Dine_Meat,Wine,19.413423,10.67,207.14,150.08,0.7245,partially_compliant,57.07
INV547266,2024-05-25,2024 Q2,675,Importer,Small,374,Fine_Dine_Meat,Wine,23.350247,10.67,249.15,246.84,0.9907,compliant,2.31
INV547267,2024-05-25,2024 Q2,683,Importer,Small,374,Fine_Dine_Meat,Beer,35.02537,3.0,105.08,104.09,0.9906,compliant,0.99
INV549479,2024-05-25,2024 Q2,679,Importer,Large,378,Fine_Dine_Meat,Beer,26.572778,3.0,79.72,45.09,0.5657,partially_compliant,34.63
INV550031,2024-05-25,2024 Q2,686,Importer,Small,379,Fine_Dine_Meat,Wine,46.324901,10.67,494.29,303.93,0.6149,partially_compliant,190.36
INV551690,2024-05-25,2024 Q2,677,Importer,Small,382,Fine_Dine_Meat,Wine,11.098977,10.67,118.43,118.43,1.0,compliant,0.0
INV552796,2024-05-25,2024 Q2,682,Importer,Small,384,Fine_Dine_Meat,Wine,19.364587,10.67,206.62,127.05,0.6149,partially_compliant,79.57
INV552797,2024-05-25,2024 Q2,680,Importer,Medium,384,Fine_Dine_Meat,Beer,29.04688,3.0,87.14,86.9,0.9972,compliant,0.24
INV555008,2024-05-25,2024 Q2,686,Importer,Small,388,Fine_Dine_Meat,Wine,21.257612,10.67,226.82,139.47,0.6149,partially_compliant,87.35
INV555009,2024-05-25,2024 Q2,680,Importer,Medium,388,Fine_Dine_Meat,Beer,31.886418,3.0,95.66,95.39,0.9972,compliant,0.26
INV555561,2024-05-25,2024 Q2,680,Importer,Medium,389,Fine_Dine_Meat,Wine,22.524675,10.67,240.34,239.67,0.9972,compliant,0.66
INV556667,2024-05-25,2024 Q2,692,Importer,Large,391,Fine_Dine_Meat,Wine,25.595903,10.67,273.11,197.87,0.7245,partially_compliant,75.24
INV557221,2024-05-25,2024 Q2,692,Importer,Large,392,Fine_Dine_Meat,Beer,28.795205,3.0,86.39,62.59,0.7245,partially_compliant,23.8
INV558326,2024-05-25,2024 Q2,679,Importer,Large,394,Fine_Dine_Meat,Wine,33.239014,10.67,354.66,200.62,0.5657,partially_compliant,154.04
INV558879,2024-05-25,2024 Q2,686,Importer,Small,395,Fine_Dine_Meat,Wine,41.42633,10.67,442.02,271.79,0.6149,partially_compliant,170.23
INV559433,2024-05-25,2024 Q2,685,Importer,Small,396,Fine_Dine_Meat,Beer,72.027376,3.0,216.08,211.71,0.9797,compliant,4.38
INV559986,2024-05-25,2024 Q2,675,Importer,Small,397,Fine_Dine_Meat,Beer,18.339778,3.0,55.02,54.51,0.9907,compliant,0.51
INV561091,2024-05-25,2024 Q2,673,Importer,Medium,399,Fine_Dine_Meat,Wine,38.072235,10.67,406.23,406.23,1.0,compliant,0.0
INV566068,2024-05-25,2024 Q2,681,Importer,Small,408,Fine_Dine_Meat,Wine,41.465626,10.67,442.44,0.0,0.0,non_compliant,442.44
INV567727,2024-05-25,2024 Q2,673,Importer,Medium,411,Fine_Dine_Meat,Wine,19.647306,10.67,209.64,209.64,1.0,compliant,0.0
INV567728,2024-05-25,2024 Q2,673,Importer,Medium,411,Fine_Dine_Meat,Beer,29.470959,3.0,88.41,88.41,1.0,compliant,0.0
INV568280,2024-05-25,2024 Q2,680,Importer,Medium,412,Fine_Dine_Meat,Wine,42.164794,10.67,449.9,448.65,0.9972,compliant,1.24
INV569386,2024-05-25,2024 Q2,689,Importer,Small,414,Fine_Dine_Meat,Wine,34.065893,10.67,363.48,363.48,1.0,compliant,0.0
INV570492,2024-05-25,2024 Q2,680,Importer,Medium,416,Fine_Dine_Meat,Wine,24.011223,10.67,256.2,255.49,0.9972,compliant,0.71
INV571598,2024-05-25,2024 Q2,675,Importer,Small,418,Fine_Dine_Meat,Wine,42.994525,10.67,458.75,454.5,0.9907,compliant,4.25
INV573810,2024-05-25,2024 Q2,673,Importer,Medium,422,Fine_Dine_Meat,Wine,24.210294,10.67,258.32,258.32,1.0,compliant,0.0
INV576575,2024-05-25,2024 Q2,678,Importer,Medium,427,Fine_Dine_Meat,Wine,23.137675,10.67,246.88,143.22,0.5801,partially_compliant,103.65
INV577128,2024-05-25,2024 Q2,689,Importer,Small,428,Fine_Dine_Meat,Wine,17.285565,10.67,184.44,184.44,1.0,compliant,0.0
INV578234,2024-05-25,2024 Q2,685,Importer,Small,430,Fine_Dine_Meat,Wine,44.536644,10.67,475.21,465.58,0.9797,compliant,9.63
INV578787,2024-05-25,2024 Q2,692,Importer,Large,431,Fine_Dine_Meat,Wine,21.992881,10.67,234.66,170.02,0.7245,partially_compliant,64.65
INV579340,2024-05-25,2024 Q2,673,Importer,Medium,432,Fine_Dine_Meat,Wine,45.067111,10.67,480.87,480.87,1.0,compliant,0.0
INV579894,2024-05-25,2024 Q2,679,Importer,Large,433,Fine_Dine_Meat,Beer,14.835653,3.0,44.51,25.18,0.5657,partially_compliant,19.33
INV580447,2024-05-25,2024 Q2,692,Importer,Large,434,Fine_Dine_Meat,Beer,28.355053,3.0,85.07,61.63,0.7245,partially_compliant,23.43
INV581000,2024-05-25,2024 Q2,687,Importer,Medium,435,Fine_Dine_Meat,Beer,59.817157,3.0,179.45,125.1,0.6971,partially_compliant,54.35
INV583764,2024-05-25,2024 Q2,679,Importer,Large,440,Fine_Dine_Meat,Wine,21.706105,10.67,231.6,131.01,0.5657,partially_compliant,100.6
INV583765,2024-05-25,2024 Q2,692,Importer,Large,440,Fine_Dine_Meat,Beer,32.559158,3.0,97.68,70.77,0.7245,partially_compliant,26.91
INV587635,2024-05-25,2024 Q2,686,Importer,Small,447,Fine_Dine_Vegetarian,Wine,30.232306,10.67,322.58,198.35,0.6149,partially_compliant,124.23
INV588188,2024-05-25,2024 Q2,679,Importer,Large,448,Fine_Dine_Vegetarian,Wine,55.764041,10.67,595.0,336.57,0.5657,partially_compliant,258.44
INV588741,2024-05-25,2024 Q2,692,Importer,Large,449,Fine_Dine_Vegetarian,Wine,77.648356,10.67,828.51,600.26,0.7245,partially_compliant,228.25
INV589294,2024-05-25,2024 Q2,680,Importer,Medium,450,Fine_Dine_Vegetarian,Wine,80.116778,10.67,854.85,852.48,0.9972,compliant,2.36
INV590953,2024-05-25,2024 Q2,682,Importer,Small,453,Fine_Dine_Vegetarian,Wine,54.161057,10.67,577.9,355.34,0.6149,partially_compliant,222.56
INV592612,2024-05-25,2024 Q2,675,Importer,Small,456,Fine_Dine_Vegetarian,Wine,23.169383,10.67,247.22,244.93,0.9907,compliant,2.29
INV594271,2024-05-25,2024 Q2,673,Importer,Medium,459,Fine_Dine_Vegetarian,Wine,26.341006,10.67,281.06,281.06,1.0,compliant,0.0
INV595930,2024-05-25,2024 Q2,673,Importer,Medium,462,Fine_Dine_Vegetarian,Wine,20.779293,10.67,221.72,221.72,1.0,compliant,0.0
INV596483,2024-05-25,2024 Q2,690,Importer,Small,463,Fine_Dine_Vegetarian,Wine,48.229498,10.67,514.61,201.35,0.3913,partially_compliant,313.26
INV597036,2024-05-25,2024 Q2,677,Importer,Small,464,Fine_Dine_Vegetarian,Wine,26.829181,10.67,286.27,286.27,1.0,compliant,0.0
INV599801,2024-05-25,2024 Q2,682,Importer,Small,469,Fine_Dine_Vegetarian,Wine,24.270115,10.67,258.96,159.23,0.6149,partially_compliant,99.73
INV601460,2024-05-25,2024 Q2,689,Importer,Small,472,Fine_Dine_Vegetarian,Wine,23.043282,10.67,245.87,245.87,1.0,compliant,0.0
INV603672,2024-05-25,2024 Q2,692,Importer,Large,476,Fine_Dine_Vegetarian,Wine,25.119176,10.67,268.02,194.18,0.7245,partially_compliant,73.84
INV605331,2024-05-25,2024 Q2,673,Importer,Medium,479,Fine_Dine_Vegetarian,Wine,12.573211,10.67,134.16,134.16,1.0,compliant,0.0
INV607543,2024-05-25,2024 Q2,675,Importer,Small,483,Fine_Dine_Vegetarian,Wine,41.923145,10.67,447.32,443.17,0.9907,compliant,4.15
INV609202,2024-05-25,2024 Q2,692,Importer,Large,486,Fine_Dine_Vegetarian,Wine,42.283528,10.67,451.17,326.87,0.7245,partially_compliant,124.29
INV613626,2024-05-25,2024 Q2,686,Importer,Small,494,Fine_Dine_Vegetarian,Wine,16.77368,10.67,178.98,110.05,0.6149,partially_compliant,68.93
INV616944,2024-05-25,2024 Q2,673,Importer,Medium,500,Fine_Dine_Vegetarian,Wine,29.075792,10.67,310.24,310.24,1.0,compliant,0.0
INV402181,2024-06-01,2024 Q2,692,Importer,Large,203,Cafe,Coffee_Beans,29.265227,25.0,731.63,530.07,0.7245,partially_compliant,201.56
INV403919,2024-06-01,2024 Q2,680,Importer,Medium,205,Cafe,Coffee_Beans,5.989622,25.0,149.74,149.33,0.9972,compliant,0.41
INV405657,2024-06-01,2024 Q2,684,Importer,Medium,207,Cafe,Coffee_Beans,7.177618,25.0,179.44,179.44,1.0,compliant,0.0
INV415216,2024-06-01,2024 Q2,677,Importer,Small,218,Cafe,Coffee_Beans,16.4874,25.0,412.19,412.19,1.0,compliant,0.0
INV420430,2024-06-01,2024 Q2,686,Importer,Small,224,Cafe,Coffee_Beans,4.111883,25.0,102.8,63.21,0.6149,partially_compliant,39.59
INV423906,2024-06-01,2024 Q2,677,Importer,Small,228,Cafe,Coffee_Beans,6.683476,25.0,167.09,167.09,1.0,compliant,0.0
INV425644,2024-06-01,2024 Q2,682,Importer,Small,230,Cafe,Coffee_Beans,7.504879,25.0,187.62,115.36,0.6149,partially_compliant,72.26
INV426513,2024-06-01,2024 Q2,681,Importer,Small,231,Cafe,Coffee_Beans,7.0552,25.0,176.38,0.0,0.0,non_compliant,176.38
INV429120,2024-06-01,2024 Q2,673,Importer,Medium,234,Cafe,Coffee_Beans,6.524651,25.0,163.12,163.12,1.0,compliant,0.0
INV429989,2024-06-01,2024 Q2,673,Importer,Medium,235,Cafe,Coffee_Beans,30.96533,25.0,774.13,774.13,1.0,compliant,0.0
INV431727,2024-06-01,2024 Q2,683,Importer,Small,237,Cafe,Coffee_Beans,16.517769,25.0,412.94,409.07,0.9906,compliant,3.88
INV437810,2024-06-01,2024 Q2,682,Importer,Small,244,Cafe,Coffee_Beans,8.045356,25.0,201.13,123.67,0.6149,partially_compliant,77.46
INV439548,2024-06-01,2024 Q2,688,Importer,Small,246,Cafe,Coffee_Beans,11.822488,25.0,295.56,295.56,1.0,compliant,0.0
INV444762,2024-06-01,2024 Q2,675,Importer,Small,252,Cafe,Coffee_Beans,7.961319,25.0,199.03,197.19,0.9907,compliant,1.84
INV448238,2024-06-01,2024 Q2,678,Importer,Medium,256,Cafe,Coffee_Beans,12.016728,25.0,300.42,174.28,0.5801,partially_compliant,126.13
INV449107,2024-06-01,2024 Q2,680,Importer,Medium,257,Cafe,Coffee_Beans,30.728283,25.0,768.21,766.08,0.9972,compliant,2.12
INV454321,2024-06-01,2024 Q2,675,Importer,Small,263,Cafe,Coffee_Beans,6.053959,25.0,151.35,149.95,0.9907,compliant,1.4
INV459535,2024-06-01,2024 Q2,677,Importer,Small,269,Cafe,Coffee_Beans,5.920184,25.0,148.0,148.0,1.0,compliant,0.0
INV463880,2024-06-01,2024 Q2,673,Importer,Medium,274,Cafe,Coffee_Beans,7.548535,25.0,188.71,188.71,1.0,compliant,0.0
INV464749,2024-06-01,2024 Q2,689,Importer,Small,275,Cafe,Coffee_Beans,7.740538,25.0,193.51,193.51,1.0,compliant,0.0
INV465618,2024-06-01,2024 Q2,692,Importer,Large,276,Cafe,Coffee_Beans,7.083826,25.0,177.1,128.31,0.7245,partially_compliant,48.79
INV469963,2024-06-01,2024 Q2,689,Importer,Small,281,Cafe,Coffee_Beans,13.007119,25.0,325.18,325.18,1.0,compliant,0.0
INV475177,2024-06-01,2024 Q2,680,Importer,Medium,287,Cafe,Coffee_Beans,12.572327,25.0,314.31,313.44,0.9972,compliant,0.87
INV477784,2024-06-01,2024 Q2,675,Importer,Small,290,Cafe,Coffee_Beans,6.114444,25.0,152.86,151.44,0.9907,compliant,1.42
INV483867,2024-06-01,2024 Q2,689,Importer,Small,297,Cafe,Coffee_Beans,13.225141,25.0,330.63,330.63,1.0,compliant,0.0
INV484736,2024-06-01,2024 Q2,674,Importer,Small,298,Cafe,Coffee_Beans,6.204372,25.0,155.11,149.17,0.9617,compliant,5.94
INV489950,2024-06-01,2024 Q2,682,Importer,Small,304,Cafe,Coffee_Beans,6.146508,25.0,153.66,94.48,0.6149,partially_compliant,59.18
INV490819,2024-06-01,2024 Q2,682,Importer,Small,305,Cafe,Coffee_Beans,5.459859,25.0,136.5,83.93,0.6149,partially_compliant,52.57
INV496033,2024-06-01,2024 Q2,680,Importer,Medium,311,Cafe,Coffee_Beans,7.562956,25.0,189.07,188.55,0.9972,compliant,0.52
INV496902,2024-06-01,2024 Q2,689,Importer,Small,312,Cafe,Coffee_Beans,8.195457,25.0,204.89,204.89,1.0,compliant,0.0
INV497771,2024-06-01,2024 Q2,682,Importer,Small,313,Cafe,Coffee_Beans,7.361219,25.0,184.03,113.16,0.6149,partially_compliant,70.87
INV502116,2024-06-01,2024 Q2,688,Importer,Small,318,Cafe,Coffee_Beans,23.936121,25.0,598.4,598.4,1.0,compliant,0.0
INV507330,2024-06-01,2024 Q2,692,Importer,Large,324,Cafe,Coffee_Beans,7.73848,25.0,193.46,140.16,0.7245,partially_compliant,53.3
INV515151,2024-06-01,2024 Q2,678,Importer,Medium,333,Cafe,Coffee_Beans,6.539338,25.0,163.48,94.84,0.5801,partially_compliant,68.64
INV517758,2024-06-01,2024 Q2,690,Importer,Small,336,Cafe,Coffee_Beans,5.879726,25.0,146.99,57.51,0.3913,partially_compliant,89.48
INV522103,2024-06-01,2024 Q2,690,Importer,Small,341,Cafe,Coffee_Beans,7.871041,25.0,196.78,76.99,0.3913,partially_compliant,119.78
INV522972,2024-06-01,2024 Q2,686,Importer,Small,342,Cafe,Coffee_Beans,5.119437,25.0,127.99,78.7,0.6149,partially_compliant,49.29
INV523841,2024-06-01,2024 Q2,690,Importer,Small,343,Cafe,Coffee_Beans,17.055549,25.0,426.39,166.83,0.3913,partially_compliant,259.56
INV532531,2024-06-01,2024 Q2,686,Importer,Small,353,Cafe,Coffee_Beans,14.365405,25.0,359.14,220.82,0.6149,partially_compliant,138.31
INV534269,2024-06-01,2024 Q2,678,Importer,Medium,355,Cafe,Coffee_Beans,21.321895,25.0,533.05,309.24,0.5801,partially_compliant,223.8
INV536876,2024-06-01,2024 Q2,679,Importer,Large,358,Cafe,Coffee_Beans,7.519092,25.0,187.98,106.33,0.5657,partially_compliant,81.65
INV542297,2024-06-01,2024 Q2,673,Importer,Medium,365,Fine_Dine_Meat,Beer,31.148172,3.0,93.44,93.44,1.0,compliant,0.0
INV544508,2024-06-01,2024 Q2,692,Importer,Large,369,Fine_Dine_Meat,Wine,18.232743,10.67,194.54,140.95,0.7245,partially_compliant,53.6
INV547273,2024-06-01,2024 Q2,675,Importer,Small,374,Fine_Dine_Meat,Wine,21.736605,10.67,231.93,229.78,0.9907,compliant,2.15
INV547274,2024-06-01,2024 Q2,683,Importer,Small,374,Fine_Dine_Meat,Beer,32.604907,3.0,97.81,96.9,0.9906,compliant,0.92
INV549486,2024-06-01,2024 Q2,679,Importer,Large,378,Fine_Dine_Meat,Beer,24.603212,3.0,73.81,41.75,0.5657,partially_compliant,32.06
INV550038,2024-06-01,2024 Q2,686,Importer,Small,379,Fine_Dine_Meat,Wine,42.977536,10.67,458.57,281.96,0.6149,partially_compliant,176.61
INV551697,2024-06-01,2024 Q2,677,Importer,Small,382,Fine_Dine_Meat,Wine,10.191554,10.67,108.74,108.74,1.0,compliant,0.0
INV552803,2024-06-01,2024 Q2,682,Importer,Small,384,Fine_Dine_Meat,Wine,17.755055,10.67,189.45,116.49,0.6149,partially_compliant,72.96
INV552804,2024-06-01,2024 Q2,680,Importer,Medium,384,Fine_Dine_Meat,Beer,26.632583,3.0,79.9,79.68,0.9972,compliant,0.22
INV555015,2024-06-01,2024 Q2,686,Importer,Small,388,Fine_Dine_Meat,Wine,19.694134,10.67,210.14,129.21,0.6149,partially_compliant,80.93
INV555016,2024-06-01,2024 Q2,680,Importer,Medium,388,Fine_Dine_Meat,Beer,29.541202,3.0,88.62,88.38,0.9972,compliant,0.25
INV555568,2024-06-01,2024 Q2,680,Importer,Medium,389,Fine_Dine_Meat,Wine,20.487286,10.67,218.6,217.99,0.9972,compliant,0.6
INV556674,2024-06-01,2024 Q2,692,Importer,Large,391,Fine_Dine_Meat,Wine,22.101342,10.67,235.82,170.85,0.7245,partially_compliant,64.97
INV557228,2024-06-01,2024 Q2,692,Importer,Large,392,Fine_Dine_Meat,Beer,33.420688,3.0,100.26,72.64,0.7245,partially_compliant,27.62
INV558333,2024-06-01,2024 Q2,679,Importer,Large,394,Fine_Dine_Meat,Wine,30.072572,10.67,320.87,181.5,0.5657,partially_compliant,139.37
INV558886,2024-06-01,2024 Q2,686,Importer,Small,395,Fine_Dine_Meat,Wine,37.642971,10.67,401.65,246.97,0.6149,partially_compliant,154.68
INV559440,2024-06-01,2024 Q2,685,Importer,Small,396,Fine_Dine_Meat,Beer,65.239236,3.0,195.72,191.75,0.9797,compliant,3.96
INV559993,2024-06-01,2024 Q2,675,Importer,Small,397,Fine_Dine_Meat,Beer,16.840365,3.0,50.52,50.05,0.9907,compliant,0.47
INV561098,2024-06-01,2024 Q2,673,Importer,Medium,399,Fine_Dine_Meat,Wine,35.277287,10.67,376.41,376.41,1.0,compliant,0.0
INV566075,2024-06-01,2024 Q2,681,Importer,Small,408,Fine_Dine_Meat,Wine,38.960815,10.67,415.71,0.0,0.0,non_compliant,415.71
INV567734,2024-06-01,2024 Q2,673,Importer,Medium,411,Fine_Dine_Meat,Wine,17.782723,10.67,189.74,189.74,1.0,compliant,0.0
INV567735,2024-06-01,2024 Q2,673,Importer,Medium,411,Fine_Dine_Meat,Beer,26.674084,3.0,80.02,80.02,1.0,compliant,0.0
INV568287,2024-06-01,2024 Q2,680,Importer,Medium,412,Fine_Dine_Meat,Wine,38.852245,10.67,414.55,413.41,0.9972,compliant,1.15
INV569393,2024-06-01,2024 Q2,689,Importer,Small,414,Fine_Dine_Meat,Wine,28.058314,10.67,299.38,299.38,1.0,compliant,0.0
INV570499,2024-06-01,2024 Q2,680,Importer,Medium,416,Fine_Dine_Meat,Wine,22.132992,10.67,236.16,235.51,0.9972,compliant,0.65
INV571605,2024-06-01,2024 Q2,675,Importer,Small,418,Fine_Dine_Meat,Wine,39.74358,10.67,424.06,420.13,0.9907,compliant,3.93
INV573817,2024-06-01,2024 Q2,673,Importer,Medium,422,Fine_Dine_Meat,Wine,22.40426,10.67,239.05,239.05,1.0,compliant,0.0
INV576582,2024-06-01,2024 Q2,678,Importer,Medium,427,Fine_Dine_Meat,Wine,19.749885,10.67,210.73,122.25,0.5801,partially_compliant,88.48
INV577135,2024-06-01,2024 Q2,689,Importer,Small,428,Fine_Dine_Meat,Wine,16.200606,10.67,172.86,172.86,1.0,compliant,0.0
INV578241,2024-06-01,2024 Q2,685,Importer,Small,430,Fine_Dine_Meat,Wine,40.951838,10.67,436.96,428.1,0.9797,compliant,8.85
INV578794,2024-06-01,2024 Q2,692,Importer,Large,431,Fine_Dine_Meat,Wine,19.987147,10.67,213.26,154.51,0.7245,partially_compliant,58.75
INV579347,2024-06-01,2024 Q2,673,Importer,Medium,432,Fine_Dine_Meat,Wine,38.965832,10.67,415.77,415.77,1.0,compliant,0.0
INV579901,2024-06-01,2024 Q2,679,Importer,Large,433,Fine_Dine_Meat,Beer,13.622729,3.0,40.87,23.12,0.5657,partially_compliant,17.75
INV580454,2024-06-01,2024 Q2,692,Importer,Large,434,Fine_Dine_Meat,Beer,24.335524,3.0,73.01,52.89,0.7245,partially_compliant,20.11
INV581007,2024-06-01,2024 Q2,687,Importer,Medium,435,Fine_Dine_Meat,Beer,47.474008,3.0,142.42,99.29,0.6971,partially_compliant,43.13
INV583771,2024-06-01,2024 Q2,679,Importer,Large,440,Fine_Dine_Meat,Wine,20.037506,10.67,213.8,120.94,0.5657,partially_compliant,92.86
INV583772,2024-06-01,2024 Q2,692,Importer,Large,440,Fine_Dine_Meat,Beer,30.056259,3.0,90.17,65.33,0.7245,partially_compliant,24.84
INV587642,2024-06-01,2024 Q2,686,Importer,Small,447,Fine_Dine_Vegetarian,Wine,28.288066,10.67,301.83,185.59,0.6149,partially_compliant,116.24
INV588195,2024-06-01,2024 Q2,679,Importer,Large,448,Fine_Dine_Vegetarian,Wine,52.342797,10.67,558.5,315.92,0.5657,partially_compliant,242.58
INV588748,2024-06-01,2024 Q2,692,Importer,Large,449,Fine_Dine_Vegetarian,Wine,70.912007,10.67,756.63,548.18,0.7245,partially_compliant,208.45
INV589301,2024-06-01,2024 Q2,680,Importer,Medium,450,Fine_Dine_Vegetarian,Wine,74.502781,10.67,794.94,792.75,0.9972,compliant,2.2
INV590960,2024-06-01,2024 Q2,682,Importer,Small,453,Fine_Dine_Vegetarian,Wine,49.936055,10.67,532.82,327.62,0.6149,partially_compliant,205.2
INV592619,2024-06-01,2024 Q2,675,Importer,Small,456,Fine_Dine_Vegetarian,Wine,21.66566,10.67,231.17,229.03,0.9907,compliant,2.14
