CompanyId,VATPeriod,VATDate,Sector,OutputVAT,ExpectedOutputVAT,InputVAT,ExpectedInputVAT,TotalSales,CountSellerInvoices,TotalPurchases,CountBuyerInvoices,ReportedVATLiability,ExpectedVATLiability,Size,SizeCategory
90,2025 Q2,2025-06-30,Pizzeria,56771,64512,26053,26053,322562,91,131350,107,30718,38459,2391997,Small
91,2024 Q2,2024-06-30,Pizzeria,214207,243694,96355,96355,1218473,91,503102,115,117852,147339,10523190,Large
91,2024 Q3,2024-09-30,Pizzeria,206993,232055,86745,86745,1160278,92,453767,107,120248,145310,10523190,Large
91,2024 Q4,2024-12-31,Pizzeria,248645,281591,103358,103358,1407955,92,537047,107,145287,178233,10523190,Large
91,2025 Q1,2025-03-31,Pizzeria,250895,281272,104413,104413,1406364,91,542156,107,146482,176859,10523190,Large
91,2025 Q2,2025-06-30,Pizzeria,214200,241761,91243,91243,1208806,91,476198,109,122957,150518,10523190,Large
92,2024 Q2,2024-06-30,Pizzeria,45123,53400,21070,21070,267000,91,110709,115,24053,32330,2483184,Small
92,2024 Q3,2024-09-30,Pizzeria,44516,52187,19544,19544,260936,92,102893,107,24972,32643,2483184,Small
92,2024 Q4,2024-12-31,Pizzeria,55736,65341,23577,23577,326707,92,123280,107,32159,41764,2483184,Small
92,2025 Q1,2025-03-31,Pizzeria,56306,66872,24294,24294,334360,91,126949,107,32012,42578,2483184,Small
92,2025 Q2,2025-06-30,Pizzeria,51120,60212,22188,22188,301061,91,116649,107,28932,38024,2483184,Small
93,2024 Q2,2024-06-30,Pizzeria,199943,229819,104804,104804,1149097,91,524021,115,95139,125015,10242542,Large
93,2024 Q3,2024-09-30,Pizzeria,188460,218378,94906,94905,1091893,92,474529,107,93554,123473,10242542,Large
93,2024 Q4,2024-12-31,Pizzeria,231396,267201,112362,112362,1336006,92,561811,107,119034,154839,10242542,Large
93,2025 Q1,2025-03-31,Pizzeria,229141,264597,112501,112501,1322988,91,562505,107,116640,152096,10242542,Large
93,2025 Q2,2025-06-30,Pizzeria,200988,230755,100343,100343,1153777,91,501715,107,100645,130412,10242542,Large
94,2024 Q2,2024-06-30,Pizzeria,51965,57611,26276,26276,288058,91,132559,121,25689,31335,2633209,Small
94,2024 Q3,2024-09-30,Pizzeria,38699,42809,19321,19321,214045,92,97475,107,19378,23488,2633209,Small
94,2024 Q4,2024-12-31,Pizzeria,75045,83943,35784,35784,419718,92,180386,107,39261,48159,2633209,Small
94,2025 Q1,2025-03-31,Pizzeria,54137,59886,25319,25319,299432,91,127572,107,28818,34567,2633209,Small
94,2025 Q2,2025-06-30,Pizzeria,67932,75987,32065,32065,379937,91,161796,107,35867,43922,2633209,Small
95,2024 Q2,2024-06-30,Pizzeria,211230,241130,103774,103774,1205652,91,540208,115,107456,137356,10790372,Large
95,2024 Q3,2024-09-30,Pizzeria,192988,230847,94293,94293,1154236,92,491661,109,98695,136554,10790372,Large
95,2024 Q4,2024-12-31,Pizzeria,221139,285341,113742,113742,1426708,92,589442,107,107397,171599,10790372,Large
95,2025 Q1,2025-03-31,Pizzeria,242489,281637,113792,113792,1408187,91,589302,109,128697,167845,10790372,Large
95,2025 Q2,2025-06-30,Pizzeria,218390,242925,99536,99536,1214625,91,517955,107,118854,143389,10790372,Large
96,2024 Q2,2024-06-30,Pizzeria,42250,51462,25144,25144,257310,91,130587,115,17106,26318,3067534,Small
96,2024 Q3,2024-09-30,Pizzeria,48254,58419,27389,27389,292096,92,142599,107,20865,31030,3067534,Small
96,2024 Q4,2024-12-31,Pizzeria,80024,96999,39098,39098,484996,92,202758,107,40926,57901,3067534,Small
96,2025 Q1,2025-03-31,Pizzeria,77806,93742,40370,40370,468713,91,209222,107,37436,53372,3067534,Small
96,2025 Q2,2025-06-30,Pizzeria,47600,56938,25523,25523,284693,91,132606,107,22077,31415,3067534,Small
97,2024 Q2,2024-06-30,Pizzeria,107410,111885,49731,49731,559427,91,248657,115,57679,62154,5326324,Medium
97,2024 Q3,2024-09-30,Pizzeria,102516,107010,45878,45878,535054,92,229391,107,56638,61132,5326324,Medium
97,2024 Q4,2024-12-31,Pizzeria,148348,154852,62004,62004,774263,92,310020,109,86344,92848,5326324,Medium
97,2025 Q1,2025-03-31,Pizzeria,151446,157921,63173,63173,789605,91,315869,107,88273,94748,5326324,Medium
97,2025 Q2,2025-06-30,Pizzeria,111989,116777,49069,49069,583887,91,245345,107,62920,67708,5326324,Medium
98,2024 Q2,2024-06-30,Pizzeria,128115,145585,64786,64786,727929,91,323932,115,63329,80799,7464605,Large
98,2024 Q3,2024-09-30,Pizzeria,167446,211689,83623,83623,1058448,92,418115,109,83823,128066,7464605,Large
98,2024 Q4,2024-12-31,Pizzeria,139945,184138,76894,76894,920693,92,384470,107,63051,107244,7464605,Large
98,2025 Q1,2025-03-31,Pizzeria,160833,198805,78364,78364,994027,91,391822,107,82469,120441,7464605,Large
98,2025 Q2,2025-06-30,Pizzeria,138747,149997,65161,65161,749989,91,325808,107,73586,84836,7464605,Large
99,2024 Q2,2024-06-30,Pizzeria,50888,61017,33826,33826,305085,91,169133,119,17062,27191,3410266,Medium
99,2024 Q3,2024-09-30,Pizzeria,74149,89015,39903,39903,445075,92,199517,107,34246,49112,3410266,Medium
99,2024 Q4,2024-12-31,Pizzeria,84080,101792,46869,46869,508964,92,234346,107,37211,54923,3410266,Medium
99,2025 Q1,2025-03-31,Pizzeria,61561,74619,35627,35627,373098,91,178137,107,25934,38992,3410266,Medium
99,2025 Q2,2025-06-30,Pizzeria,56071,67883,33864,33864,339416,91,169323,107,22207,34019,3410266,Medium
100,2024 Q2,2024-06-30,Pizzeria,88091,88091,45365,45365,440458,91,228806,117,42726,42726,4316539,Medium
100,2024 Q3,2024-09-30,Pizzeria,86088,86088,42132,42132,430443,92,212574,107,43956,43956,4316539,Medium
100,2024 Q4,2024-12-31,Pizzeria,107228,107228,50480,50480,536141,92,254385,107,56748,56748,4316539,Medium
100,2025 Q1,2025-03-31,Pizzeria,108612,108612,51525,51525,543064,91,259622,107,57087,57087,4316539,Medium
100,2025 Q2,2025-06-30,Pizzeria,96330,96330,46618,46618,481652,91,235136,107,49712,49712,4316539,Medium
101,2024 Q2,2024-06-30,Pizzeria,148222,150632,72155,72155,753160,91,360777,115,76067,78477,6191311,Large
101,2024 Q3,2024-09-30,Pizzeria,116570,116570,56391,56391,582854,92,281958,107,60179,60179,6191311,Large
101,2024 Q4,2024-12-31,Pizzeria,145882,145882,67467,67467,729414,92,337337,109,78415,78415,6191311,Large
101,2025 Q1,2025-03-31,Pizzeria,176637,176637,78696,78696,883185,91,393483,109,97941,97941,6191311,Large
101,2025 Q2,2025-06-30,Pizzeria,140213,140213,65259,65259,701068,91,326297,107,74954,74954,6191311,Large
102,2024 Q2,2024-06-30,Pizzeria,97610,101571,45809,45809,507857,91,239507,115,51801,55762,4920064,Medium
102,2024 Q3,2024-09-30,Pizzeria,118762,123839,50500,50500,619195,92,264950,107,68262,73339,4920064,Medium
102,2024 Q4,2024-12-31,Pizzeria,147022,149413,59073,59073,747069,92,307751,107,87949,90340,4920064,Medium
102,2025 Q1,2025-03-31,Pizzeria,114954,116233,48523,48523,581169,91,252147,107,66431,67710,4920064,Medium
102,2025 Q2,2025-06-30,Pizzeria,86589,88086,39077,39077,440431,91,203876,107,47512,49009,4920064,Medium
103,2024 Q2,2024-06-30,Pizzeria,215255,215255,89967,89967,1076275,91,467912,115,125288,125288,10410607,Large
103,2024 Q3,2024-09-30,Pizzeria,210258,214330,84493,84493,1071654,92,440235,107,125765,129837,10410607,Large
103,2024 Q4,2024-12-31,Pizzeria,266647,271535,103975,103975,1357676,92,538616,107,162672,167560,10410607,Large
103,2025 Q1,2025-03-31,Pizzeria,279438,279438,107766,107766,1397193,91,557976,107,171672,171672,10410607,Large
103,2025 Q2,2025-06-30,Pizzeria,251567,251567,97876,97876,1257836,91,509314,109,153691,153691,10410607,Large
104,2024 Q2,2024-06-30,Pizzeria,59801,59801,25304,25304,299009,91,131722,115,34497,34497,2840592,Small
104,2024 Q3,2024-09-30,Pizzeria,58953,58953,23581,23581,294768,92,122967,107,35372,35372,2840592,Small
104,2024 Q4,2024-12-31,Pizzeria,74023,74023,28784,28784,370117,92,149209,107,45239,45239,2840592,Small
104,2025 Q1,2025-03-31,Pizzeria,75554,75554,29593,29593,377770,91,153329,107,45961,45961,2840592,Small
104,2025 Q2,2025-06-30,Pizzeria,67501,67501,26723,26723,337506,91,139156,107,40778,40778,2840592,Small
105,2024 Q2,2024-06-30,Pizzeria,57439,58079,26179,26179,290395,91,135818,115,31260,31900,3053975,Small
105,2024 Q3,2024-09-30,Pizzeria,58383,59514,25239,25239,297574,92,131174,107,33144,34275,3053975,Small
105,2024 Q4,2024-12-31,Pizzeria,76470,77321,31656,31656,386608,92,163660,109,44814,45665,3053975,Small
105,2025 Q1,2025-03-31,Pizzeria,80264,81404,33401,33401,407024,91,172632,107,46863,48003,3053975,Small
105,2025 Q2,2025-06-30,Pizzeria,73032,74828,30835,30835,374144,91,160154,107,42197,43993,3053975,Small
106,2024 Q2,2024-06-30,Pizzeria,127049,129907,58334,58334,649537,91,301775,115,68715,71573,5810724,Large
106,2024 Q3,2024-09-30,Pizzeria,120956,122923,53166,53166,614616,92,275295,107,67790,69757,5810724,Large
106,2024 Q4,2024-12-31,Pizzeria,146419,151259,62450,62450,756297,92,321933,107,83969,88809,5810724,Large
106,2025 Q1,2025-03-31,Pizzeria,145498,148014,62051,62051,740073,91,319657,107,83447,85963,5810724,Large
106,2025 Q2,2025-06-30,Pizzeria,127306,130037,56008,56009,650189,91,289597,107,71298,74028,5810724,Large
107,2024 Q2,2024-06-30,Pizzeria,57145,57145,23467,23467,285726,91,117335,115,33678,33678,2188338,Small
107,2024 Q3,2024-09-30,Pizzeria,51202,51876,20412,20412,259382,92,102062,107,30790,31464,2188338,Small
107,2024 Q4,2024-12-31,Pizzeria,60025,60025,23052,23052,300128,92,115260,107,36973,36973,2188338,Small
107,2025 Q1,2025-03-31,Pizzeria,56374,56374,22077,22077,281870,91,110388,107,34297,34297,2188338,Small
107,2025 Q2,2025-06-30,Pizzeria,46232,46232,18759,18759,231161,91,93796,107,27473,27473,2188338,Small
108,2024 Q2,2024-06-30,Pizzeria,56956,56956,25399,25399,284780,91,128124,115,31557,31557,2533093,Small
108,2024 Q3,2024-09-30,Pizzeria,54789,54789,23266,23266,273945,92,117408,107,31523,31523,2533093,Small
108,2024 Q4,2024-12-31,Pizzeria,66247,66247,27240,27240,331236,92,137283,107,39007,39007,2533093,Small
108,2025 Q1,2025-03-31,Pizzeria,64595,65313,27252,27252,326568,91,137320,109,37343,38061,2533093,Small
108,2025 Q2,2025-06-30,Pizzeria,57497,57497,24427,24427,287485,91,123211,107,33070,33070,2533093,Small
109,2024 Q2,2024-06-30,Pizzeria,41377,68392,28671,28671,341960,91,144559,115,12706,39721,2946307,Small
109,2024 Q3,2024-09-30,Pizzeria,39298,64956,25893,25893,324781,92,130596,107,13405,39063,2946307,Small
109,2024 Q4,2024-12-31,Pizzeria,47471,78724,30535,30535,393620,92,153814,107,16936,48189,2946307,Small
109,2025 Q1,2025-03-31,Pizzeria,46576,77628,30468,30469,388140,91,153459,107,16108,47159,2946307,Small
109,2025 Q2,2025-06-30,Pizzeria,40227,67045,26875,26875,335226,91,135487,107,13352,40170,2946307,Small
110,2024 Q2,2024-06-30,Pizzeria,36863,54211,26248,26248,271055,91,136415,115,10615,27963,2254528,Small
110,2024 Q3,2024-09-30,Pizzeria,42078,59516,25878,25878,297581,92,134762,107,16200,33638,2254528,Small
110,2024 Q4,2024-12-31,Pizzeria,23112,42329,19732,19732,211648,92,101830,109,3380,22597,2254528,Small
110,2025 Q1,2025-03-31,Pizzeria,39431,61419,27465,27465,307096,91,141996,107,11966,33954,2254528,Small
110,2025 Q2,2025-06-30,Pizzeria,33883,50421,23182,23182,252108,91,120316,107,10701,27239,2254528,Small
111,2024 Q2,2024-06-30,Pizzeria,65623,65623,27466,27466,328119,91,137330,115,38157,38157,3015255,Small
111,2024 Q3,2024-09-30,Pizzeria,63897,63897,25358,25358,319488,92,126790,107,38539,38539,3015255,Small
111,2024 Q4,2024-12-31,Pizzeria,79566,79565,30683,30683,397829,92,153415,107,48883,48882,3015255,Small
111,2025 Q1,2025-03-31,Pizzeria,80801,80801,31393,31393,404009,91,156965,107,49408,49408,3015255,Small
111,2025 Q2,2025-06-30,Pizzeria,72010,72010,28362,28362,360051,91,141811,107,43648,43648,3015255,Small
112,2024 Q2,2024-06-30,Pizzeria,63924,63924,25931,25931,319622,91,130775,115,37993,37993,1939760,Small
112,2024 Q3,2024-09-30,Pizzeria,40956,40956,16563,16563,204784,92,83526,107,24393,24393,1939760,Small
112,2024 Q4,2024-12-31,Pizzeria,47437,47437,19470,19470,237188,92,98053,107,27967,27967,1939760,Small
112,2025 Q1,2025-03-31,Pizzeria,54328,54328,21401,21401,271641,91,107780,107,32927,32927,1939760,Small
112,2025 Q2,2025-06-30,Pizzeria,37702,37702,16000,16000,188513,91,80628,107,21702,21702,1939760,Small
113,2024 Q2,2024-06-30,Pizzeria,116217,116217,51169,51169,581088,91,257969,115,65048,65048,4739181,Medium
113,2024 Q3,2024-09-30,Pizzeria,107157,107157,45199,45199,535787,92,227926,107,61958,61958,4739181,Medium
113,2024 Q4,2024-12-31,Pizzeria,126085,126085,51792,51792,630428,92,260854,109,74293,74293,4739181,Medium
113,2025 Q1,2025-03-31,Pizzeria,120625,120625,50417,50417,603127,91,253882,107,70208,70208,4739181,Medium
113,2025 Q2,2025-06-30,Pizzeria,100982,100982,43533,43532,504914,91,219402,107,57449,57450,4739181,Medium
114,2024 Q2,2024-06-30,Pizzeria,49803,49803,21102,21102,249018,91,110858,115,28701,28701,2483973,Small
114,2024 Q3,2024-09-30,Pizzeria,50121,50121,19973,19973,250607,92,105179,107,30148,30148,2483973,Small
114,2024 Q4,2024-12-31,Pizzeria,64103,64103,24917,24917,320519,92,130242,107,39186,39186,2483973,Small
114,2025 Q1,2025-03-31,Pizzeria,66545,66545,26040,26040,332725,91,136030,107,40505,40505,2483973,Small
114,2025 Q2,2025-06-30,Pizzeria,60391,60391,23723,23723,301956,91,124731,111,36668,36668,2483973,Small
115,2024 Q2,2024-06-30,Pizzeria,42922,43399,20305,20305,216999,91,101529,115,22617,23094,1754546,Small
115,2024 Q3,2024-09-30,Pizzeria,36913,36913,17520,17520,184566,92,87601,107,19393,19393,1754546,Small
115,2024 Q4,2024-12-31,Pizzeria,54702,54702,23211,23211,273511,92,116057,107,31491,31491,1754546,Small
115,2025 Q1,2025-03-31,Pizzeria,39980,40425,18569,18569,202127,91,92847,107,21411,21856,1754546,Small
115,2025 Q2,2025-06-30,Pizzeria,29051,29404,14535,14535,147022,91,72676,107,14516,14869,1754546,Small
116,2024 Q2,2024-06-30,Pizzeria,22687,39732,19001,19001,198661,91,98641,115,3686,20731,2188889,Small
116,2024 Q3,2024-09-30,Pizzeria,27691,55604,24044,24044,278023,92,125356,107,3647,31560,2188889,Small
116,2024 Q4,2024-12-31,Pizzeria,54346,72461,29758,29758,362305,92,154292,107,24588,42703,2188889,Small
116,2025 Q1,2025-03-31,Pizzeria,38827,49210,21327,21327,246052,91,110236,109,17500,27883,2188889,Small
116,2025 Q2,2025-06-30,Pizzeria,21011,38482,17763,17763,192414,91,92152,107,3248,20719,2188889,Small
117,2024 Q2,2024-06-30,Pizzeria,64181,64895,27785,27785,324477,91,138928,115,36396,37110,2840483,Small
117,2024 Q3,2024-09-30,Pizzeria,62643,62643,25351,25351,313217,92,126758,109,37292,37292,2840483,Small
117,2024 Q4,2024-12-31,Pizzeria,74564,75470,29808,29808,377352,92,149044,107,44756,45662,2840483,Small
117,2025 Q1,2025-03-31,Pizzeria,74700,74700,29837,29837,373501,91,149189,107,44863,44863,2840483,Small
117,2025 Q2,2025-06-30,Pizzeria,63797,64769,26418,26418,323848,91,132090,109,37379,38351,2840483,Small
118,2024 Q2,2024-06-30,Pizzeria,63692,70769,33409,33409,353847,91,167045,115,30283,37360,3486445,Medium
118,2024 Q3,2024-09-30,Pizzeria,63029,69954,31369,31369,349771,92,156849,107,31660,38585,3486445,Medium
118,2024 Q4,2024-12-31,Pizzeria,79832,88408,37922,37922,442044,92,189613,107,41910,50486,3486445,Medium
118,2025 Q1,2025-03-31,Pizzeria,81243,91079,39247,39247,455399,91,196236,107,41996,51832,3486445,Medium
118,2025 Q2,2025-06-30,Pizzeria,73465,82268,36086,36086,411344,91,180431,107,37379,46182,3486445,Medium
119,2024 Q2,2024-06-30,Pizzeria,33373,45160,22176,22176,225801,91,115141,115,11197,22984,2250098,Small
119,2024 Q3,2024-09-30,Pizzeria,32470,44237,20672,20672,221186,92,107486,107,11798,23565,2250098,Small
119,2024 Q4,2024-12-31,Pizzeria,40546,55543,24964,24964,277717,92,129132,109,15582,30579,2250098,Small
119,2025 Q1,2025-03-31,Pizzeria,42251,57019,25755,25755,285096,91,133172,107,16496,31264,2250098,Small
119,2025 Q2,2025-06-30,Pizzeria,44486,51488,23545,23545,257443,91,122318,107,20941,27943,2250098,Small
120,2024 Q2,2024-06-30,Pizzeria,120593,120593,47544,47544,602965,91,248099,117,73049,73049,4252552,Medium
120,2024 Q3,2024-09-30,Pizzeria,97293,97293,37412,37412,486465,92,195116,107,59881,59881,4252552,Medium
120,2024 Q4,2024-12-31,Pizzeria,101091,101091,39547,39547,505455,92,204855,107,61544,61544,4252552,Medium
120,2025 Q1,2025-03-31,Pizzeria,96164,97332,39242,39242,486660,91,203162,107,56922,58090,4252552,Medium
120,2025 Q2,2025-06-30,Pizzeria,92494,92495,36650,36650,462475,91,190600,109,55844,55845,4252552,Medium
121,2024 Q2,2024-06-30,Pizzeria,45644,53699,21291,21291,268499,91,107471,115,24353,32408,2432862,Small
121,2024 Q3,2024-09-30,Pizzeria,55487,62345,22491,22491,311725,92,113602,107,32996,39854,2432862,Small
121,2024 Q4,2024-12-31,Pizzeria,48816,63645,22706,22706,318228,92,114500,107,26110,40939,2432862,Small
121,2025 Q1,2025-03-31,Pizzeria,46610,53636,20174,20174,268182,91,101694,107,26436,33462,2432862,Small
121,2025 Q2,2025-06-30,Pizzeria,49846,59341,22044,22044,296706,91,111279,107,27802,37297,2432862,Small
122,2024 Q2,2024-06-30,Pizzeria,48571,48571,22949,22949,242857,91,119399,117,25622,25622,2615582,Small
122,2024 Q3,2024-09-30,Pizzeria,49987,49987,22173,22173,249937,92,115591,109,27814,27814,2615582,Small
122,2024 Q4,2024-12-31,Pizzeria,65179,65179,27827,27827,325898,92,144261,107,37352,37352,2615582,Small
122,2025 Q1,2025-03-31,Pizzeria,68838,68838,29476,29476,344192,91,152757,107,39362,39362,2615582,Small
122,2025 Q2,2025-06-30,Pizzeria,63454,63454,27349,27349,317271,91,142477,109,36105,36105,2615582,Small
123,2024 Q2,2024-06-30,Pizzeria,59903,59903,26494,26494,299519,91,138670,115,33409,33409,2336679,Small
123,2024 Q3,2024-09-30,Pizzeria,53991,53991,22805,22805,269959,92,119549,109,31186,31186,2336679,Small
123,2024 Q4,2024-12-31,Pizzeria,62012,62012,25937,25937,310062,92,134965,107,36075,36075,2336679,Small
123,2025 Q1,2025-03-31,Pizzeria,57784,57784,24688,24688,288922,91,128323,107,33096,33096,2336679,Small
123,2025 Q2,2025-06-30,Pizzeria,46990,46990,20615,20615,234953,91,107666,107,26375,26375,2336679,Small
124,2024 Q2,2024-06-30,Pizzeria,61976,61976,24457,24457,309884,91,122288,115,37519,37519,3140869,Small
124,2024 Q3,2024-09-30,Pizzeria,63823,63823,23724,23724,319118,92,118623,107,40099,40099,3140869,Small
124,2024 Q4,2024-12-31,Pizzeria,83271,83271,29773,29773,416359,92,148867,107,53498,53498,3140869,Small
124,2025 Q1,2025-03-31,Pizzeria,87032,88000,31522,31522,440000,91,157611,107,55510,56478,3140869,Small
124,2025 Q2,2025-06-30,Pizzeria,81166,81166,29350,29350,405834,91,146752,107,51816,51816,3140869,Small
125,2024 Q2,2024-06-30,Pizzeria,69590,69590,34041,34041,347951,91,171499,115,35549,35549,3454723,Medium
125,2024 Q3,2024-09-30,Pizzeria,68401,68401,31941,31941,342008,92,160962,109,36460,36460,3454723,Medium
125,2024 Q4,2024-12-31,Pizzeria,86168,86168,38179,38179,430840,92,192212,107,47989,47989,3454723,Medium
125,2025 Q1,2025-03-31,Pizzeria,88741,88741,39452,39452,443709,91,198608,107,49289,49289,3454723,Medium
125,2025 Q2,2025-06-30,Pizzeria,80389,80389,36444,36444,401946,91,183632,107,43945,43945,3454723,Medium
126,2024 Q2,2024-06-30,Pizzeria,30136,30533,16297,16297,152668,91,82069,117,13839,14236,1849928,Small
126,2024 Q3,2024-09-30,Pizzeria,26848,27229,14632,14632,136148,92,73693,109,12216,12597,1849928,Small
126,2024 Q4,2024-12-31,Pizzeria,33666,34179,16737,16737,170899,92,84221,107,16929,17442,1849928,Small
126,2025 Q1,2025-03-31,Pizzeria,37788,37788,18884,18884,188944,91,95045,107,18904,18904,1849928,Small
126,2025 Q2,2025-06-30,Pizzeria,73627,74672,31715,31715,373362,91,159945,107,41912,42957,1849928,Small
127,2024 Q2,2024-06-30,Pizzeria,34561,34561,16592,16592,172805,91,82963,115,17969,17969,2189519,Small
127,2024 Q3,2024-09-30,Pizzeria,34135,34135,15657,15657,170678,92,78288,109,18478,18478,2189519,Small
127,2024 Q4,2024-12-31,Pizzeria,36252,36252,16417,16417,181264,92,82089,107,19835,19835,2189519,Small
127,2025 Q1,2025-03-31,Pizzeria,66823,66823,28284,28284,334116,91,141420,111,38539,38539,2189519,Small
127,2025 Q2,2025-06-30,Pizzeria,90625,90625,35150,35150,453128,91,175753,107,55475,55475,2189519,Small
128,2024 Q2,2024-06-30,Pizzeria,63297,63297,28246,28246,316488,91,146838,115,35051,35051,2594093,Small
128,2024 Q3,2024-09-30,Pizzeria,50337,50337,22040,22040,251686,92,114609,107,28297,28297,2594093,Small
128,2024 Q4,2024-12-31,Pizzeria,54791,54791,23964,23964,273959,92,123853,107,30827,30827,2594093,Small
128,2025 Q1,2025-03-31,Pizzeria,62362,62362,27056,27056,311812,91,139866,107,35306,35306,2594093,Small
128,2025 Q2,2025-06-30,Pizzeria,64874,64874,27711,27711,324370,91,144042,109,37163,37163,2594093,Small
129,2024 Q2,2024-06-30,Pizzeria,43355,43355,22227,22227,216779,91,111139,115,21128,21128,2820839,Small
129,2024 Q3,2024-09-30,Pizzeria,40896,40896,19361,19361,204480,92,96807,107,21535,21535,2820839,Small
129,2024 Q4,2024-12-31,Pizzeria,56316,57116,26884,26884,285584,92,134420,107,29432,30232,2820839,Small
129,2025 Q1,2025-03-31,Pizzeria,126102,128413,53610,53610,642065,91,268050,107,72492,74803,2820839,Small
129,2025 Q2,2025-06-30,Pizzeria,66148,67019,29559,29559,335095,91,147797,107,36589,37460,2820839,Small
130,2024 Q2,2024-06-30,Pizzeria,141336,141336,57568,57568,706684,91,299775,115,83768,83768,7015724,Large
130,2024 Q3,2024-09-30,Pizzeria,142882,142882,54826,54826,714414,92,286037,109,88056,88056,7015724,Large
130,2024 Q4,2024-12-31,Pizzeria,183513,183513,67760,67760,917569,92,351528,107,115753,115753,7015724,Large
130,2025 Q1,2025-03-31,Pizzeria,189169,191273,70920,70920,956367,91,367775,107,118249,120353,7015724,Large
130,2025 Q2,2025-06-30,Pizzeria,172000,174265,65292,65292,871328,91,340340,107,106708,108973,7015724,Large
131,2024 Q2,2024-06-30,Pizzeria,35571,51478,22867,22867,257391,91,115349,115,12704,28611,2672040,Small
131,2024 Q3,2024-09-30,Pizzeria,43841,64662,26172,26172,323310,92,132110,107,17669,38490,2672040,Small
131,2024 Q4,2024-12-31,Pizzeria,42147,82804,32123,32123,414022,92,161930,107,10024,50681,2672040,Small
131,2025 Q1,2025-03-31,Pizzeria,42491,64773,26103,26103,323868,91,131532,109,16388,38670,2672040,Small
131,2025 Q2,2025-06-30,Pizzeria,34591,51322,21695,21695,256613,91,109428,107,12896,29627,2672040,Small
132,2024 Q2,2024-06-30,Pizzeria,48021,48021,21595,21595,240105,91,112631,117,26426,26426,2360927,Small
132,2024 Q3,2024-09-30,Pizzeria,47157,47157,20040,20040,235786,92,104714,109,27117,27117,2360927,Small
132,2024 Q4,2024-12-31,Pizzeria,58659,59492,24526,24526,297463,92,127374,107,34133,34966,2360927,Small
132,2025 Q1,2025-03-31,Pizzeria,61493,61493,25534,25534,307467,91,132538,107,35959,35959,2360927,Small
132,2025 Q2,2025-06-30,Pizzeria,55190,55974,23459,23459,279872,91,122423,107,31731,32515,2360927,Small
133,2024 Q2,2024-06-30,Pizzeria,31904,32324,16117,16117,161624,91,80586,115,15787,16207,2492952,Small
133,2024 Q3,2024-09-30,Pizzeria,55610,56342,25016,25016,281710,92,125082,107,30594,31326,2492952,Small
133,2024 Q4,2024-12-31,Pizzeria,92092,92092,36198,36198,460460,92,180993,107,55894,55894,2492952,Small
133,2025 Q1,2025-03-31,Pizzeria,49484,50238,21574,21574,251192,91,107873,109,27910,28664,2492952,Small
133,2025 Q2,2025-06-30,Pizzeria,65572,65572,28432,28432,327861,91,142160,109,37140,37140,2492952,Small
134,2024 Q2,2024-06-30,Pizzeria,44991,46004,21951,21951,230020,91,110721,115,23040,24053,2214152,Small
134,2024 Q3,2024-09-30,Pizzeria,44190,45092,20374,20374,225463,92,102804,109,23816,24718,2214152,Small
134,2024 Q4,2024-12-31,Pizzeria,55185,56311,24608,24608,281558,92,124012,107,30577,31703,2214152,Small
134,2025 Q1,2025-03-31,Pizzeria,56198,57170,25195,25195,285853,91,126953,109,31003,31975,2214152,Small
134,2025 Q2,2025-06-30,Pizzeria,49945,50809,22771,22771,254049,91,114860,109,27174,28038,2214152,Small
135,2024 Q2,2024-06-30,Pizzeria,42323,42323,20246,20246,211617,91,106196,117,22077,22077,2327778,Small
135,2024 Q3,2024-09-30,Pizzeria,69968,69968,27532,27532,349844,92,145340,107,42436,42436,2327778,Small
135,2024 Q4,2024-12-31,Pizzeria,55391,55391,23000,23000,276959,92,120026,107,32391,32391,2327778,Small
135,2025 Q1,2025-03-31,Pizzeria,49550,49550,22360,22360,247751,91,116614,109,27190,27190,2327778,Small
135,2025 Q2,2025-06-30,Pizzeria,65081,65081,26042,26042,325408,91,136839,107,39039,39039,2327778,Small
136,2024 Q2,2024-06-30,Pizzeria,94513,94513,48200,48200,472569,91,250556,117,46313,46313,4213181,Medium
136,2024 Q3,2024-09-30,Pizzeria,88379,88379,42991,42991,441897,92,223789,107,45388,45388,4213181,Medium
136,2024 Q4,2024-12-31,Pizzeria,104201,105467,50121,50121,527335,92,259376,107,54080,55346,4213181,Medium
136,2025 Q1,2025-03-31,Pizzeria,102372,102371,49453,49453,511859,91,255720,109,52919,52918,4213181,Medium
136,2025 Q2,2025-06-30,Pizzeria,85953,86997,43015,43015,434987,91,223376,107,42938,43982,4213181,Medium
137,2024 Q2,2024-06-30,Pizzeria,94482,94482,47345,47345,472410,91,238481,117,47137,47137,4435383,Medium
137,2024 Q3,2024-09-30,Pizzeria,90936,90936,43600,43600,454681,92,219668,107,47336,47336,4435383,Medium
137,2024 Q4,2024-12-31,Pizzeria,111663,111663,51379,51379,558315,92,258601,107,60284,60284,4435383,Medium
137,2025 Q1,2025-03-31,Pizzeria,111571,111570,51806,51806,557854,91,260720,109,59765,59764,4435383,Medium
137,2025 Q2,2025-06-30,Pizzeria,97659,97659,46497,46497,488297,91,234199,107,51162,51162,4435383,Medium
138,2024 Q2,2024-06-30,Pizzeria,102564,104020,41498,41498,520101,91,216555,117,61066,62522,5085693,Medium
