CompanyId,VATPeriod,VATDate,Sector,SizeCategory,TotalObligation,ActualPayment,UnderPayment,TransactionCount,ComplianceRate
2041,2023 Q3,2023-09-30,Importer,Large,141064.06,141064.06,0.0,80,1.0
2041,2023 Q4,2023-12-31,Importer,Large,152917.08,150540.34,2376.77,78,0.9845
2041,2024 Q1,2024-03-31,Importer,Large,151864.55,144360.97,7503.65,78,0.9506
2041,2024 Q2,2024-06-30,Importer,Large,161905.77,161905.77,0.0,78,1.0
2041,2024 Q3,2024-09-30,Importer,Large,156873.15,152203.35,4669.7300000000005,78,0.9702
2041,2024 Q4,2024-12-31,Importer,Large,186132.74,186132.74,0.0,85,1.0
2041,2025 Q1,2025-03-31,Importer,Large,163291.21,160587.88,2703.35,73,0.9834
2041,2025 Q2,2025-06-30,Importer,Large,174696.1,174696.1,0.0,79,1.0
2041,2025 Q3,2025-09-30,Importer,Large,179799.44,177062.45,2736.93,85,0.9848
2042,2023 Q1,2023-03-31,Importer,Large,18808.77,10531.3,8277.51,70,0.5599
2042,2023 Q2,2023-06-30,Importer,Large,18721.18,12395.67,6325.4800000000005,67,0.6621
2042,2023 Q3,2023-09-30,Importer,Large,20694.6,8826.45,11868.14,66,0.4265
2042,2023 Q4,2023-12-31,Importer,Large,22858.44,15093.46,7764.96,65,0.6603
2042,2024 Q1,2024-03-31,Importer,Large,22871.82,12738.16,10133.69,65,0.5569
2042,2024 Q2,2024-06-30,Importer,Large,20665.65,14175.82,6489.78,65,0.686
2042,2024 Q3,2024-09-30,Importer,Large,20183.22,12276.61,7906.64,65,0.6083
2042,2024 Q4,2024-12-31,Importer,Large,29298.100000000002,18019.21,11278.87,72,0.615
2042,2025 Q1,2025-03-31,Importer,Large,22004.09,15164.85,6839.23,60,0.6892
2042,2025 Q2,2025-06-30,Importer,Large,26074.9,14271.85,11803.05,66,0.5473
2042,2025 Q3,2025-09-30,Importer,Large,23201.39,14138.03,9063.4,71,0.6094
2043,2023 Q1,2023-03-31,Importer,Small,37593.06,22592.56,15000.49,42,0.601
2043,2023 Q2,2023-06-30,Importer,Small,43638.38,23787.96,19850.489999999998,41,0.5451
2043,2023 Q3,2023-09-30,Importer,Small,40363.82,28265.920000000002,12097.869999999999,39,0.7003
2043,2023 Q4,2023-12-31,Importer,Small,43161.39,25364.28,17797.04,40,0.5877
2043,2024 Q1,2024-03-31,Importer,Small,40755.88,31146.12,9609.73,40,0.7642
2043,2024 Q2,2024-06-30,Importer,Small,45890.04,32062.86,13827.12,39,0.6987
2043,2024 Q3,2024-09-30,Importer,Small,47197.37,30836.04,16361.359999999999,39,0.6533
2043,2024 Q4,2024-12-31,Importer,Small,48468.32,31928.260000000002,16540.12,42,0.6587
2043,2025 Q1,2025-03-31,Importer,Small,44192.76,21570.489999999998,22622.22,38,0.4881
2043,2025 Q2,2025-06-30,Importer,Small,49699.2,29741.26,19957.92,39,0.5984
2043,2025 Q3,2025-09-30,Importer,Small,54072.55,43587.27,10485.26,43,0.8061
2044,2023 Q1,2023-03-31,Importer,Small,38338.090000000004,37021.85,1316.22,28,0.9657
2044,2023 Q2,2023-06-30,Importer,Small,27698.25,26876.72,821.53,26,0.9703
2044,2023 Q3,2023-09-30,Importer,Small,33454.69,32235.12,1219.56,26,0.9635
2044,2023 Q4,2023-12-31,Importer,Small,35853.46,34409.36,1444.06,26,0.9597
2044,2024 Q1,2024-03-31,Importer,Small,35417.11,34854.69,562.4,27,0.9841
2044,2024 Q2,2024-06-30,Importer,Small,28271.73,27557.28,714.48,27,0.9747
2044,2024 Q3,2024-09-30,Importer,Small,27507.06,26975.85,531.2,26,0.9807
2044,2024 Q4,2024-12-31,Importer,Small,32259.15,30646.18,1612.93,28,0.95
2044,2025 Q1,2025-03-31,Importer,Small,31443.0,29870.84,1572.15,24,0.95
2044,2025 Q2,2025-06-30,Importer,Small,27648.6,27391.96,256.59,26,0.9907
2044,2025 Q3,2025-09-30,Importer,Small,26467.58,25435.79,1031.83,29,0.961
2045,2023 Q1,2023-03-31,Importer,Medium,50227.44,0.0,50227.44,57,0.0
2045,2023 Q2,2023-06-30,Importer,Medium,54087.2,0.0,54087.2,52,0.0
2045,2023 Q3,2023-09-30,Importer,Medium,48107.53,4810.77,43296.77,52,0.1
2045,2023 Q4,2023-12-31,Importer,Medium,56489.840000000004,0.0,56489.840000000004,52,0.0
2045,2024 Q1,2024-03-31,Importer,Medium,57378.770000000004,0.0,57378.770000000004,53,0.0
2045,2024 Q2,2024-06-30,Importer,Medium,56810.26,0.0,56810.26,54,0.0
2045,2024 Q3,2024-09-30,Importer,Medium,59072.98,3664.34,55408.67,54,0.062
2045,2024 Q4,2024-12-31,Importer,Medium,62086.76,0.0,62086.76,59,0.0
2045,2025 Q1,2025-03-31,Importer,Medium,47193.61,3453.33,43740.24,49,0.0732
2045,2025 Q2,2025-06-30,Importer,Medium,60099.54,0.0,60099.54,53,0.0
2045,2025 Q3,2025-09-30,Importer,Medium,58669.69,5866.98,52802.72,59,0.1
2046,2023 Q1,2023-03-31,Importer,Small,148050.47,144479.63,3570.88,70,0.9759
2046,2023 Q2,2023-06-30,Importer,Small,146332.96,142290.8,4042.1,65,0.9724
2046,2023 Q3,2023-09-30,Importer,Small,150589.23,149454.36,1134.88,65,0.9925
2046,2023 Q4,2023-12-31,Importer,Small,146508.16,143966.62,2541.51,65,0.9827
2046,2024 Q1,2024-03-31,Importer,Small,154581.79,151204.81,3377.01,65,0.9782
2046,2024 Q2,2024-06-30,Importer,Small,157283.56,154436.58,2847.0,65,0.9819
2046,2024 Q3,2024-09-30,Importer,Small,163901.97,163901.97,0.0,65,1.0
2046,2024 Q4,2024-12-31,Importer,Small,186715.23,184905.59,1809.66,71,0.9903
2046,2025 Q1,2025-03-31,Importer,Small,151071.07,148137.79,2933.27,60,0.9806
2046,2025 Q2,2025-06-30,Importer,Small,178111.97,176213.82,1898.07,66,0.9893
2046,2025 Q3,2025-09-30,Importer,Small,162983.47,155855.03,7128.4,70,0.9563
2048,2023 Q1,2023-03-31,Importer,Small,181486.98,178687.87,2799.11,112,0.9846
2048,2023 Q2,2023-06-30,Importer,Small,186421.54,179961.99,6459.54,106,0.9653
2048,2023 Q3,2023-09-30,Importer,Small,192340.95,183418.85,8922.16,105,0.9536
2048,2023 Q4,2023-12-31,Importer,Small,198346.72,191806.12,6540.62,104,0.967
2048,2024 Q1,2024-03-31,Importer,Small,197304.1,190897.23,6406.84,105,0.9675
2048,2024 Q2,2024-06-30,Importer,Small,189503.0,184256.05,5246.99,104,0.9723
2048,2024 Q3,2024-09-30,Importer,Small,205029.74,203197.02,1832.7,106,0.9911
2048,2024 Q4,2024-12-31,Importer,Small,231185.12,229190.79,1994.32,113,0.9914
2048,2025 Q1,2025-03-31,Importer,Small,193725.12,190548.22,3176.86,96,0.9836
2048,2025 Q2,2025-06-30,Importer,Small,209429.0,203797.74,5631.22,104,0.9731
2048,2025 Q3,2025-09-30,Importer,Small,228421.98,222079.16,6342.78,113,0.9722
2049,2023 Q1,2023-03-31,Importer,Large,160353.38,159092.97,1260.41,142,0.9921
2049,2023 Q2,2023-06-30,Importer,Large,156261.27,150393.22,5868.01,130,0.9624
2049,2023 Q3,2023-09-30,Importer,Large,165008.56,158194.99,6813.59,131,0.9587
2049,2023 Q4,2023-12-31,Importer,Large,167494.2,165663.24,1830.98,133,0.9891
2049,2024 Q1,2024-03-31,Importer,Large,162852.22,158743.93,4108.36,132,0.9748
2049,2024 Q2,2024-06-30,Importer,Large,174121.59,172604.59,1516.91,130,0.9913
2049,2024 Q3,2024-09-30,Importer,Large,172548.53,166298.77,6249.85,131,0.9638
2049,2024 Q4,2024-12-31,Importer,Large,193898.95,186862.15,7036.77,140,0.9637
2049,2025 Q1,2025-03-31,Importer,Large,169627.18,167172.44,2454.76,120,0.9855
2049,2025 Q2,2025-06-30,Importer,Large,189209.18,185865.56,3343.61,130,0.9823
2049,2025 Q3,2025-09-30,Importer,Large,195694.79,191563.32,4131.47,140,0.9789
2050,2023 Q1,2023-03-31,Importer,Medium,187572.67,129375.93,58196.77,170,0.6897
2050,2023 Q2,2023-06-30,Importer,Medium,175564.77,102266.3,73298.54,156,0.5825
2050,2023 Q3,2023-09-30,Importer,Medium,178213.87,131312.18,46901.81,158,0.7368
2050,2023 Q4,2023-12-31,Importer,Medium,193245.46,146227.22,47018.34,157,0.7567
2050,2024 Q1,2024-03-31,Importer,Medium,198591.77,150976.28,47615.45,158,0.7602
2050,2024 Q2,2024-06-30,Importer,Medium,192643.69,135542.93,57100.72,157,0.7036
2050,2024 Q3,2024-09-30,Importer,Medium,196204.21,140788.03,55416.229999999996,156,0.7176
2050,2024 Q4,2024-12-31,Importer,Medium,234735.86000000002,149791.43,84944.39,171,0.6381
2050,2025 Q1,2025-03-31,Importer,Medium,190720.04,129875.76,60844.21,145,0.681
2050,2025 Q2,2025-06-30,Importer,Medium,206399.29,133576.71,72822.52,158,0.6472
2050,2025 Q3,2025-09-30,Importer,Medium,212056.97,118606.35,93450.64,168,0.5593
2051,2023 Q1,2023-03-31,Importer,Medium,82170.37,81025.53,1144.89,126,0.9861
2051,2023 Q2,2023-06-30,Importer,Medium,78072.79,76146.4,1926.36,117,0.9753
2051,2023 Q3,2023-09-30,Importer,Medium,77817.52,75954.66,1862.92,118,0.9761
2051,2023 Q4,2023-12-31,Importer,Medium,77465.01,75447.99,2017.01,118,0.974
2051,2024 Q1,2024-03-31,Importer,Medium,84397.37,83818.14,579.27,117,0.9931
2051,2024 Q2,2024-06-30,Importer,Medium,83430.13,82898.45,531.61,117,0.9936
2051,2024 Q3,2024-09-30,Importer,Medium,83641.06,80507.54000000001,3133.65,117,0.9625
2051,2024 Q4,2024-12-31,Importer,Medium,104712.27,103746.49,965.7,127,0.9908
2051,2025 Q1,2025-03-31,Importer,Medium,82423.13,79643.20999999999,2779.9500000000003,108,0.9663
2051,2025 Q2,2025-06-30,Importer,Medium,85193.75,85000.42,193.26,118,0.9977
2051,2025 Q3,2025-09-30,Importer,Medium,97167.34,95792.07,1375.22,128,0.9858
2052,2023 Q1,2023-03-31,Importer,Small,58821.32,57629.08,1192.28,56,0.9797
2052,2023 Q2,2023-06-30,Importer,Small,65056.69,63239.66,1817.02,52,0.9721
2052,2023 Q3,2023-09-30,Importer,Small,62209.45,61559.0,650.4399999999999,53,0.9895
2052,2023 Q4,2023-12-31,Importer,Small,62350.48,61753.81,596.69,54,0.9904
2052,2024 Q1,2024-03-31,Importer,Small,64542.6,63161.0,1381.59,53,0.9786
2052,2024 Q2,2024-06-30,Importer,Small,68225.66,68225.66,0.0,53,1.0
2052,2024 Q3,2024-09-30,Importer,Small,75496.55,72314.11,3182.49,53,0.9578
2052,2024 Q4,2024-12-31,Importer,Small,74738.91,72339.66,2399.25,57,0.9679
2052,2025 Q1,2025-03-31,Importer,Small,68879.59,67622.44,1257.21,48,0.9817
2052,2025 Q2,2025-06-30,Importer,Small,74135.27,72720.21,1415.09,53,0.9809
2052,2025 Q3,2025-09-30,Importer,Small,70823.7,68413.72,2409.95,56,0.966
2053,2023 Q1,2023-03-31,Importer,Large,55761.79,5576.16,50185.55,42,0.1
2053,2023 Q2,2023-06-30,Importer,Large,50743.1,533.0,50210.11,39,0.0105
2053,2023 Q3,2023-09-30,Importer,Large,51196.82,4061.11,47135.71,40,0.0793
2053,2023 Q4,2023-12-31,Importer,Large,58556.28,5855.64,52700.63,39,0.1
2053,2024 Q1,2024-03-31,Importer,Large,60240.98,6024.09,54216.86,39,0.1
2053,2024 Q2,2024-06-30,Importer,Large,60072.15,0.0,60072.15,40,0.0
2053,2024 Q3,2024-09-30,Importer,Large,57503.71,0.0,57503.71,39,0.0
2053,2024 Q4,2024-12-31,Importer,Large,76427.15,1568.04,74859.12,44,0.0205
2053,2025 Q1,2025-03-31,Importer,Large,67541.34999999999,6754.14,60787.25,37,0.1
2053,2025 Q2,2025-06-30,Importer,Large,64666.97,696.11,63970.79,39,0.0108
2053,2025 Q3,2025-09-30,Importer,Large,65340.54,481.43,64859.1,42,0.0074
2054,2023 Q1,2023-03-31,Importer,Medium,138792.46,135300.22,3492.17,84,0.9748
2054,2023 Q2,2023-06-30,Importer,Medium,143509.15,138822.26,4686.96,79,0.9673
2054,2023 Q3,2023-09-30,Importer,Medium,135563.27,131730.02,3833.35,78,0.9717
2054,2023 Q4,2023-12-31,Importer,Medium,141686.96,138525.41,3161.49,78,0.9777
2054,2024 Q1,2024-03-31,Importer,Medium,136305.88,136017.4,288.45,78,0.9979
2054,2024 Q2,2024-06-30,Importer,Medium,137392.2,137392.2,0.0,79,1.0
2054,2024 Q3,2024-09-30,Importer,Medium,143532.83,137735.35,5797.53,79,0.9596
2054,2024 Q4,2024-12-31,Importer,Medium,174612.39,174612.39,0.0,86,1.0
2054,2025 Q1,2025-03-31,Importer,Medium,135963.49,131685.51,4277.99,72,0.9685
2054,2025 Q2,2025-06-30,Importer,Medium,143107.43,135952.03,7155.4,79,0.95
2054,2025 Q3,2025-09-30,Importer,Medium,147622.99,145296.75,2326.22,84,0.9842
2055,2023 Q1,2023-03-31,Importer,Small,16490.5,16150.04,340.46,28,0.9794
2055,2023 Q2,2023-06-30,Importer,Small,20848.02,20848.02,0.0,26,1.0
2055,2023 Q3,2023-09-30,Importer,Small,22215.72,22215.72,0.0,26,1.0
2055,2023 Q4,2023-12-31,Importer,Small,20268.26,19836.33,431.92,27,0.9787
2055,2024 Q1,2024-03-31,Importer,Small,20305.45,19858.05,447.42,27,0.978
2055,2024 Q2,2024-06-30,Importer,Small,21109.68,21109.68,0.0,27,1.0
2055,2024 Q3,2024-09-30,Importer,Small,21778.420000000002,21556.84,221.60999999999999,27,0.9898
2055,2024 Q4,2024-12-31,Importer,Small,19895.71,19778.79,116.98,28,0.9941
2055,2025 Q1,2025-03-31,Importer,Small,19419.61,18448.61,970.98,25,0.95
2055,2025 Q2,2025-06-30,Importer,Small,22220.170000000002,21986.65,233.51,27,0.9895
2055,2025 Q3,2025-09-30,Importer,Small,24088.7,24088.7,0.0,28,1.0
2056,2023 Q1,2023-03-31,Importer,Small,190978.2,181429.26,9548.93,154,0.95
2056,2023 Q2,2023-06-30,Importer,Small,179584.74,176170.13999999998,3414.7,143,0.981
2056,2023 Q3,2023-09-30,Importer,Small,181563.28,177279.99,4283.24,144,0.9764
2056,2023 Q4,2023-12-31,Importer,Small,195695.84,192731.55,2964.22,144,0.9849
2056,2024 Q1,2024-03-31,Importer,Small,201382.77,198370.57,3012.12,143,0.985
2056,2024 Q2,2024-06-30,Importer,Small,187914.0,182439.2,5474.87,143,0.9709
2056,2024 Q3,2024-09-30,Importer,Small,195131.07,190744.04,4386.99,145,0.9775
2056,2024 Q4,2024-12-31,Importer,Small,228080.02,218768.45,9311.64,155,0.9592
2056,2025 Q1,2025-03-31,Importer,Small,193931.63,192696.45,1235.1,133,0.9936
2056,2025 Q2,2025-06-30,Importer,Small,198445.26,193171.3,5274.01,143,0.9734
2056,2025 Q3,2025-09-30,Importer,Small,196988.76,195662.11,1326.66,156,0.9933
2057,2023 Q1,2023-03-31,Importer,Small,80737.29,0.0,80737.29,114,0.0
2057,2023 Q2,2023-06-30,Importer,Small,77294.24,6605.45,70688.96,104,0.0855
2057,2023 Q3,2023-09-30,Importer,Small,75032.43,0.0,75032.43,106,0.0
2057,2023 Q4,2023-12-31,Importer,Small,83023.06,0.0,83023.06,105,0.0
2057,2024 Q1,2024-03-31,Importer,Small,87390.77,0.0,87390.77,104,0.0
2057,2024 Q2,2024-06-30,Importer,Small,81871.38,0.0,81871.38,106,0.0
2057,2024 Q3,2024-09-30,Importer,Small,81740.12,6555.97,75184.21,106,0.0802
2057,2024 Q4,2024-12-31,Importer,Small,89481.17,0.0,89481.17,113,0.0
2057,2025 Q1,2025-03-31,Importer,Small,83465.45,8346.5,75118.9,98,0.1
2057,2025 Q2,2025-06-30,Importer,Small,87109.21,0.0,87109.21,104,0.0
2057,2025 Q3,2025-09-30,Importer,Small,90153.03,990.63,89162.32,113,0.011
2058,2023 Q1,2023-03-31,Importer,Medium,123313.87,120246.31,3067.63,98,0.9751
2058,2023 Q2,2023-06-30,Importer,Medium,116780.20999999999,116368.0,412.21,94,0.9965
2058,2023 Q3,2023-09-30,Importer,Medium,106404.37,104088.98,2315.43,92,0.9782
2058,2023 Q4,2023-12-31,Importer,Medium,127558.76,124393.04,3165.76,92,0.9752
2058,2024 Q1,2024-03-31,Importer,Medium,136181.88,131385.51,4796.39,91,0.9648
2058,2024 Q2,2024-06-30,Importer,Medium,121015.87,119689.78,1326.06,91,0.989
2058,2024 Q3,2024-09-30,Importer,Medium,116063.93000000001,114485.96,1577.91,92,0.9864
2058,2024 Q4,2024-12-31,Importer,Medium,141123.44,135547.18,5576.28,98,0.9605
2058,2025 Q1,2025-03-31,Importer,Medium,124121.86,119154.99,4966.9,84,0.96
2058,2025 Q2,2025-06-30,Importer,Medium,122894.39,122894.39,0.0,92,1.0
2058,2025 Q3,2025-09-30,Importer,Medium,127301.83,125720.94,1580.8700000000001,98,0.9876
2059,2023 Q1,2023-03-31,Importer,Small,67117.34,66046.17,1071.24,72,0.984
2059,2023 Q2,2023-06-30,Importer,Small,69538.85,67478.76,2060.11,66,0.9704
2059,2023 Q3,2023-09-30,Importer,Small,74611.52,73967.39,644.18,66,0.9914
2059,2023 Q4,2023-12-31,Importer,Small,69021.97,68688.97,332.95,65,0.9952
2059,2024 Q1,2024-03-31,Importer,Small,68247.49,66497.17,1750.28,66,0.9744
2059,2024 Q2,2024-06-30,Importer,Small,74807.78,73355.11,1452.63,66,0.9806
2059,2024 Q3,2024-09-30,Importer,Small,78716.1,77445.25,1270.81,67,0.9839
2059,2024 Q4,2024-12-31,Importer,Small,80655.48,77706.55,2948.96,73,0.9634
2059,2025 Q1,2025-03-31,Importer,Small,66200.13,64539.65,1660.52,61,0.9749
2059,2025 Q2,2025-06-30,Importer,Small,80536.04,77743.85,2792.19,65,0.9653
2059,2025 Q3,2025-09-30,Importer,Small,85649.31,84885.57,763.77,72,0.9911
2060,2023 Q1,2023-03-31,Importer,Medium,47109.0,45665.76,1443.23,42,0.9694
2060,2023 Q2,2023-06-30,Importer,Medium,47143.39,46052.23,1091.31,40,0.9769
2060,2023 Q3,2023-09-30,Importer,Medium,47614.61,47614.61,0.0,39,1.0
2060,2023 Q4,2023-12-31,Importer,Medium,49595.0,47696.24,1898.78,40,0.9617
2060,2024 Q1,2024-03-31,Importer,Medium,54209.4,52818.58,1390.88,39,0.9743
2060,2024 Q2,2024-06-30,Importer,Medium,55588.5,54350.24,1238.26,39,0.9777
2060,2024 Q3,2024-09-30,Importer,Medium,54702.93,52246.32,2456.6,39,0.9551
2060,2024 Q4,2024-12-31,Importer,Medium,57219.5,56755.49,463.99,43,0.9919
2060,2025 Q1,2025-03-31,Importer,Medium,49605.54,48754.03,851.52,36,0.9828
2060,2025 Q2,2025-06-30,Importer,Medium,61248.32,59121.17,2127.26,39,0.9653
2060,2025 Q3,2025-09-30,Importer,Medium,63350.93,62222.69,1128.25,42,0.9822
2061,2023 Q1,2023-03-31,Importer,Small,180670.09,5773.89,174896.2,168,0.032
2061,2023 Q2,2023-06-30,Importer,Small,178501.62,0.0,178501.62,159,0.0
2061,2023 Q3,2023-09-30,Importer,Small,186923.37,10921.84,176001.44,157,0.0584
2061,2023 Q4,2023-12-31,Importer,Small,196567.62,0.0,196567.62,157,0.0
2061,2024 Q1,2024-03-31,Importer,Small,181627.19,13651.04,167976.13,157,0.0752
2061,2024 Q2,2024-06-30,Importer,Small,188831.37,0.0,188831.37,159,0.0
2061,2024 Q3,2024-09-30,Importer,Small,187594.35,0.0,187594.35,156,0.0
2061,2024 Q4,2024-12-31,Importer,Small,217037.76,0.0,217037.76,169,0.0
2061,2025 Q1,2025-03-31,Importer,Small,183828.12,0.0,183828.12,144,0.0
2061,2025 Q2,2025-06-30,Importer,Small,188608.53,0.0,188608.53,157,0.0
2061,2025 Q3,2025-09-30,Importer,Small,199333.78,6447.36,192886.48,170,0.0323
2062,2023 Q1,2023-03-31,Importer,Small,231067.54,230406.18,661.36,98,0.9971
2062,2023 Q2,2023-06-30,Importer,Small,229727.56,224030.1,5697.43,93,0.9752
2062,2023 Q3,2023-09-30,Importer,Small,231923.65,231923.65,0.0,92,1.0
2062,2023 Q4,2023-12-31,Importer,Small,250302.74,244886.54,5416.25,93,0.9784
2062,2024 Q1,2024-03-31,Importer,Small,248730.02,242244.16,6485.91,92,0.9739
2062,2024 Q2,2024-06-30,Importer,Small,237926.58,233429.37,4497.27,92,0.9811
2062,2024 Q3,2024-09-30,Importer,Small,227798.73,221455.21,6343.54,92,0.9722
2062,2024 Q4,2024-12-31,Importer,Small,280217.23,269149.67,11067.58,100,0.9605
2062,2025 Q1,2025-03-31,Importer,Small,241842.01,238649.38,3192.66,84,0.9868
2062,2025 Q2,2025-06-30,Importer,Small,247306.15,243183.41,4122.75,92,0.9833
2062,2025 Q3,2025-09-30,Importer,Small,256969.91999999998,248042.7,8927.23,98,0.9653
2063,2023 Q1,2023-03-31,Importer,Small,46362.82,4636.3,41726.52,42,0.1
2063,2023 Q2,2023-06-30,Importer,Small,44476.96,0.0,44476.96,39,0.0
2063,2023 Q3,2023-09-30,Importer,Small,45530.44,54.18,45476.28,41,0.0012
2063,2023 Q4,2023-12-31,Importer,Small,44875.5,0.0,44875.5,39,0.0
2063,2024 Q1,2024-03-31,Importer,Small,46612.61,0.0,46612.61,39,0.0
2063,2024 Q2,2024-06-30,Importer,Small,47432.95,1186.17,46246.75,40,0.025
2063,2024 Q3,2024-09-30,Importer,Small,45706.42,758.91,44947.52,40,0.0166
2063,2024 Q4,2024-12-31,Importer,Small,52278.94,3797.08,48481.82,42,0.0726
2063,2025 Q1,2025-03-31,Importer,Small,44033.66,0.0,44033.66,36,0.0
2063,2025 Q2,2025-06-30,Importer,Small,48410.62,0.0,48410.62,40,0.0
2063,2025 Q3,2025-09-30,Importer,Small,47634.69,46.74,47587.98,42,0.001
2064,2023 Q1,2023-03-31,Importer,Medium,146731.11000000002,146543.26,187.87,112,0.9987
2064,2023 Q2,2023-06-30,Importer,Medium,160350.91,154321.15,6029.72,104,0.9624
2064,2023 Q3,2023-09-30,Importer,Medium,161229.52,161229.52,0.0,104,1.0
2064,2023 Q4,2023-12-31,Importer,Medium,144050.13,143500.31,549.86,104,0.9962
2064,2024 Q1,2024-03-31,Importer,Medium,147522.37,147522.37,0.0,104,1.0
2064,2024 Q2,2024-06-30,Importer,Medium,158550.25,158550.25,0.0,104,1.0
2064,2024 Q3,2024-09-30,Importer,Medium,165257.45,158760.42,6497.05,105,0.9607
2064,2024 Q4,2024-12-31,Importer,Medium,168482.29,168236.63,245.7,112,0.9985
2064,2025 Q1,2025-03-31,Importer,Medium,145167.14,140105.11,5062.04,96,0.9651
2064,2025 Q2,2025-06-30,Importer,Medium,166027.69,160448.74,5578.96,104,0.9664
2064,2025 Q3,2025-09-30,Importer,Medium,174764.05000000002,174764.05000000002,0.0,113,1.0
2065,2023 Q1,2023-03-31,Importer,Small,19208.29,18689.18,519.13,29,0.973
2065,2023 Q2,2023-06-30,Importer,Small,16256.94,15444.08,812.87,27,0.95
2065,2023 Q3,2023-09-30,Importer,Small,14604.41,14237.66,366.77,26,0.9749
2065,2023 Q4,2023-12-31,Importer,Small,22982.49,22349.07,633.43,27,0.9724
2065,2024 Q1,2024-03-31,Importer,Small,21600.239999999998,21442.370000000003,157.88,26,0.9927
2065,2024 Q2,2024-06-30,Importer,Small,20289.16,19902.34,386.8,28,0.9809
2065,2024 Q3,2024-09-30,Importer,Small,19789.31,19076.2,713.08,28,0.964
2065,2024 Q4,2024-12-31,Importer,Small,19955.16,19585.239999999998,369.94,29,0.9815
2065,2025 Q1,2025-03-31,Importer,Small,16932.94,16571.739999999998,361.22,24,0.9787
2065,2025 Q2,2025-06-30,Importer,Small,20645.5,20552.11,93.39,26,0.9955
2065,2025 Q3,2025-09-30,Importer,Small,20942.19,20185.5,756.6899999999999,29,0.9639
2066,2023 Q1,2023-03-31,Importer,Large,115527.91,111966.08,3561.91,84,0.9692
2066,2023 Q2,2023-06-30,Importer,Large,118005.01,116657.7,1347.31,78,0.9886
2066,2023 Q3,2023-09-30,Importer,Large,123531.81,121748.04,1783.71,79,0.9856
2066,2023 Q4,2023-12-31,Importer,Large,121169.5,116684.75,4484.83,79,0.963
2066,2024 Q1,2024-03-31,Importer,Large,120052.26,119227.52,824.7,79,0.9931
2066,2024 Q2,2024-06-30,Importer,Large,125325.34,122174.8,3150.62,79,0.9749
2066,2024 Q3,2024-09-30,Importer,Large,125821.22,124101.84,1719.4,79,0.9863
2066,2024 Q4,2024-12-31,Importer,Large,145435.05,141942.84,3492.21,84,0.976
2066,2025 Q1,2025-03-31,Importer,Large,125101.21,122527.41,2573.79,72,0.9794
2066,2025 Q2,2025-06-30,Importer,Large,138002.4,135309.25,2693.13,78,0.9805
2066,2025 Q3,2025-09-30,Importer,Large,137452.53,136136.41,1316.09,85,0.9904
2067,2023 Q1,2023-03-31,Importer,Small,58997.42,58458.32,539.06,56,0.9909
2067,2023 Q2,2023-06-30,Importer,Small,72414.33,68793.6,3620.7,54,0.95
2067,2023 Q3,2023-09-30,Importer,Small,60527.05,59758.28,768.77,53,0.9873
2067,2023 Q4,2023-12-31,Importer,Small,57975.63,57975.63,0.0,53,1.0
2067,2024 Q1,2024-03-31,Importer,Small,62326.9,59635.56,2691.33,54,0.9568
2067,2024 Q2,2024-06-30,Importer,Small,63395.75,62317.49,1078.24,52,0.983
2067,2024 Q3,2024-09-30,Importer,Small,67872.76,67249.31,623.41,53,0.9908
2067,2024 Q4,2024-12-31,Importer,Small,70418.71,69542.13,876.51,56,0.9876
2067,2025 Q1,2025-03-31,Importer,Small,54941.67,54245.19,696.46,48,0.9873
2067,2025 Q2,2025-06-30,Importer,Small,67977.14,66356.96,1620.16,52,0.9762
2067,2025 Q3,2025-09-30,Importer,Small,58932.03,58190.43,741.6,56,0.9874
2069,2023 Q1,2023-03-31,Importer,Medium,104988.66,66235.7,38753.07,84,0.6309
2069,2023 Q2,2023-06-30,Importer,Medium,108069.95999999999,38247.0,69823.02,79,0.3539
2069,2023 Q3,2023-09-30,Importer,Medium,112016.73,83034.07,28982.62,78,0.7413
2069,2023 Q4,2023-12-31,Importer,Medium,113353.07,65195.18,48157.89,78,0.5752
2069,2024 Q1,2024-03-31,Importer,Medium,115194.56,72942.29000000001,42252.270000000004,78,0.6332
2069,2024 Q2,2024-06-30,Importer,Medium,115072.11,82927.64,32144.489999999998,78,0.7207
2069,2024 Q3,2024-09-30,Importer,Medium,113745.08,71017.76,42727.38,78,0.6244
2069,2024 Q4,2024-12-31,Importer,Medium,130860.66,74545.7,56314.96,84,0.5697
2069,2025 Q1,2025-03-31,Importer,Medium,111238.64,94869.43000000001,16369.22,73,0.8528
2069,2025 Q2,2025-06-30,Importer,Medium,126467.39,98628.98,27838.42,78,0.7799
2069,2025 Q3,2025-09-30,Importer,Medium,121661.01,110176.95,11484.04,85,0.9056
2070,2023 Q1,2023-03-31,Importer,Small,55255.12,0.0,55255.12,57,0.0
2070,2023 Q2,2023-06-30,Importer,Small,53925.22,5392.51,48532.71,53,0.1
2070,2023 Q3,2023-09-30,Importer,Small,60003.22,0.0,60003.22,53,0.0
2070,2023 Q4,2023-12-31,Importer,Small,59754.06,0.0,59754.06,52,0.0
2070,2024 Q1,2024-03-31,Importer,Small,60059.24,0.0,60059.24,53,0.0
2070,2024 Q2,2024-06-30,Importer,Small,57635.8,0.0,57635.8,52,0.0
2070,2024 Q3,2024-09-30,Importer,Small,59238.18,0.0,59238.18,52,0.0
