CompanyId,VATPeriod,Good_Beef_Meat_DKK,Good_Beef_Meat_mp_DKK,Good_Beer_DKK,Good_Bread_DKK,Good_Bread_fp_DKK,Good_Cafe_Service_DKK,Good_Canned_DKK,Good_Canned_fp_DKK,Good_Cattle_Feed_DKK,Good_Cheese_DKK,Good_Cheese_fp_DKK,Good_Chicken_Feed_DKK,Good_Chicken_Meat_DKK,Good_Chicken_Meat_mp_DKK,Good_Cleaning_Service_DKK,Good_Coffee_Beans_DKK,Good_Cream_DKK,Good_Cream_fp_DKK,Good_Delicacies_DKK,Good_Detergents_DKK,Good_Eggs_DKK,Good_Eggs_farm_DKK,Good_Fertilizer_DKK,Good_Fine_Meat_Meal_DKK,Good_Fine_Vegetarian_Meal_DKK,Good_Flour_DKK,Good_Flour_fp_DKK,Good_Grain_DKK,Good_Juice_DKK,Good_Lettuce_DKK,Good_Live_Cattle_DKK,Good_Live_Chickens_DKK,Good_Live_Pigs_DKK,Good_Machinery_DKK,Good_Pig_Feed_DKK,Good_Pizza_Boxes_DKK,Good_Pizza_Meal_DKK,Good_Pork_Meat_DKK,Good_Pork_Meat_mp_DKK,Good_Processed_Lettuce_DKK,Good_Processed_Lettuce_fp_DKK,Good_Processed_Milk_DKK,Good_Processed_Milk_fp_DKK,Good_Raw_Milk_DKK,Good_Seeds_DKK,Good_Soft_Drinks_DKK,Good_Tea_Leaves_DKK,Good_Tomatoes_DKK,Good_Wine_DKK,Good_Beef_Meat_Qty,Good_Beef_Meat_mp_Qty,Good_Beer_Qty,Good_Bread_Qty,Good_Bread_fp_Qty,Good_Cafe_Service_Qty,Good_Canned_Qty,Good_Canned_fp_Qty,Good_Cattle_Feed_Qty,Good_Cheese_Qty,Good_Cheese_fp_Qty,Good_Chicken_Feed_Qty,Good_Chicken_Meat_Qty,Good_Chicken_Meat_mp_Qty,Good_Cleaning_Service_Qty,Good_Coffee_Beans_Qty,Good_Cream_Qty,Good_Cream_fp_Qty,Good_Delicacies_Qty,Good_Detergents_Qty,Good_Eggs_Qty,Good_Eggs_farm_Qty,Good_Fertilizer_Qty,Good_Fine_Meat_Meal_Qty,Good_Fine_Vegetarian_Meal_Qty,Good_Flour_Qty,Good_Flour_fp_Qty,Good_Grain_Qty,Good_Juice_Qty,Good_Lettuce_Qty,Good_Live_Cattle_Qty,Good_Live_Chickens_Qty,Good_Live_Pigs_Qty,Good_Machinery_Qty,Good_Pig_Feed_Qty,Good_Pizza_Boxes_Qty,Good_Pizza_Meal_Qty,Good_Pork_Meat_Qty,Good_Pork_Meat_mp_Qty,Good_Processed_Lettuce_Qty,Good_Processed_Lettuce_fp_Qty,Good_Processed_Milk_Qty,Good_Processed_Milk_fp_Qty,Good_Raw_Milk_Qty,Good_Seeds_Qty,Good_Soft_Drinks_Qty,Good_Tea_Leaves_Qty,Good_Tomatoes_Qty,Good_Wine_Qty,VATDate,ExpectedOutputVAT,OutputVAT,OutputVAT_Prev_1,OutputVAT_Prev_2,SizeCategory_Large,SizeCategory_Medium,SizeCategory_Small,Sector_Cafe,Sector_Cleaning_Services,Sector_Crop_Farmers,Sector_Customer,Sector_Distributors,Sector_Fine_Dine_Meat,Sector_Fine_Dine_Vegetarian,Sector_Food_Processors,Sector_Livestock_Farmers,Sector_Meat_Processors,Sector_Pizzeria
88,2025 Q2,0.0,0.0,0.0,0.0,0.0,0.0,6904.42,0.0,0.0,74638.03,0.0,0.0,9883.630000000001,0.0,37576.2,0.0,8177.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18768.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.02,0.0,15820.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7102.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.008014,0.0,0.0,229.512019,0.0,0.0,76.504005,0.0,3.0,0.0,76.504005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.016025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.504005,0.0,153.008014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.02404,0.0,0.0,0.0,2025-06-30,87954.0,59721.0,50247.0,45686.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88,2025 Q3,0.0,0.0,0.0,0.0,0.0,0.0,6075.49,0.0,0.0,74545.77,0.0,0.0,9871.41,0.0,37576.2,0.0,8167.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16433.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.51,0.0,15801.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7380.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.016945,0.0,0.0,238.525417,0.0,0.0,79.508472,0.0,3.0,0.0,79.508472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.033891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.508472,0.0,159.016945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.050835,0.0,0.0,0.0,2025-09-30,89779.0,72721.0,59721.0,50247.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89,2024 Q2,0.0,0.0,0.0,0.0,0.0,0.0,3530.9,0.0,0.0,39535.72,0.0,0.0,4976.86,0.0,22852.89,0.0,4577.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.4300000000001,0.0,9082.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.909608,0.0,0.0,115.364412,0.0,0.0,38.454803,0.0,3.0,0.0,38.454803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.81921499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.454803,0.0,76.909608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.728822,0.0,0.0,0.0,2024-06-30,40354.0,29862.0,29862.0,29862.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
89,2024 Q3,0.0,0.0,0.0,0.0,0.0,0.0,4438.33,0.0,0.0,61278.54,0.0,0.0,7088.78,0.0,30470.52,0.0,6519.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.04,0.0,12937.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6545.599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.543502,0.0,0.0,182.462002,0.0,0.0,56.271751,0.0,4.0,0.0,56.271751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.087009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.271751,0.0,112.543502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.630512,0.0,0.0,0.0,2024-09-30,60608.0,40365.0,29862.0,29862.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
89,2024 Q4,0.0,0.0,0.0,0.0,0.0,0.0,5016.61,0.0,0.0,77217.44,0.0,0.0,9720.37,0.0,22852.89,0.0,8939.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12164.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.77,0.0,17739.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.40217,0.0,0.0,183.603256,0.0,0.0,61.201086000000004,0.0,3.0,0.0,61.201086000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.80434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.201086000000004,0.0,122.40217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.206512,0.0,0.0,0.0,2024-12-31,81729.0,43398.0,40365.0,29862.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
89,2025 Q1,0.0,0.0,0.0,0.0,0.0,0.0,3697.09,0.0,0.0,52697.31,0.0,0.0,6333.66,0.0,22852.89,0.0,6101.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.71,0.0,11558.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4813.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.960406,0.0,0.0,124.440611,0.0,0.0,41.480204,0.0,3.0,0.0,41.480204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.920816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.480204,0.0,82.960406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.881222,0.0,0.0,0.0,2025-03-31,55445.0,33766.0,43398.0,40365.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
89,2025 Q2,0.0,0.0,0.0,0.0,0.0,0.0,3283.5299999999997,0.0,0.0,36586.68,0.0,0.0,4605.64,0.0,22852.89,0.0,4235.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.63,0.0,8405.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4129.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.001488,0.0,0.0,106.502234,0.0,0.0,35.500745,0.0,3.0,0.0,35.500745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.002976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.500745,0.0,71.001488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.004464,0.0,0.0,0.0,2025-06-30,39700.0,28862.0,33766.0,43398.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
89,2025 Q3,0.0,0.0,0.0,0.0,0.0,0.0,4200.76,0.0,0.0,53244.88,0.0,0.0,6702.61,0.0,22852.89,0.0,6164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10184.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.9,0.0,12232.289999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6199.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.59947700000001,0.0,0.0,159.899212,0.0,0.0,53.299737,0.0,3.0,0.0,53.299737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.198951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.299737,0.0,106.59947700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.798426,0.0,0.0,0.0,2025-09-30,59489.0,41226.0,28862.0,33766.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,2024 Q2,0.0,0.0,0.0,0.0,0.0,0.0,3635.42,0.0,0.0,39466.54,0.0,0.0,4673.27,0.0,23917.47,0.0,4507.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8586.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.37,0.0,9087.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4121.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.73513700000001,0.0,0.0,116.602703,0.0,0.0,38.867567,0.0,3.0,0.0,38.867567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.47027500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.867567,0.0,77.73513700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.20541,0.0,0.0,0.0,2024-06-30,40146.0,34004.0,34004.0,34004.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,2024 Q3,0.0,0.0,0.0,0.0,0.0,0.0,5488.5,0.0,0.0,61240.7,0.0,0.0,7251.56,0.0,23917.47,0.0,6994.0599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11830.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.07,0.0,14101.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6734.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.65386,0.0,0.0,190.521254,0.0,0.0,63.507086,0.0,3.0,0.0,63.507086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.028338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.507086,0.0,127.014169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.042506,0.0,0.0,0.0,2024-09-30,67640.0,57223.0,34004.0,34004.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,2024 Q4,0.0,0.0,0.0,0.0,0.0,0.0,2765.51,0.0,0.0,41250.75,0.0,0.0,4884.54,0.0,23917.47,0.0,4711.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6501.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.1700000000001,0.0,9498.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3590.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.604823,0.0,0.0,99.907234,0.0,0.0,33.302411,0.0,3.0,0.0,33.302411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.209644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.302411,0.0,66.604823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.814469,0.0,0.0,0.0,2024-12-31,42939.0,32290.0,57223.0,34004.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,2025 Q1,0.0,0.0,0.0,0.0,0.0,0.0,4214.98,0.0,0.0,54745.88,0.0,0.0,6185.02,0.0,23917.47,0.0,6252.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9938.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,0.0,12027.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4742.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.000418,0.0,0.0,133.50062499999999,0.0,0.0,44.500208,0.0,3.0,0.0,44.500208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.000835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.856054,0.0,89.000418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.001251,0.0,0.0,0.0,2025-03-31,55204.0,45433.0,32290.0,57223.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,2025 Q2,0.0,0.0,0.0,0.0,0.0,0.0,5282.24,0.0,0.0,56591.27,0.0,0.0,6701.03,0.0,23917.47,0.0,6463.0599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12482.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.69,0.0,13030.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.39245,0.0,0.0,164.088674,0.0,0.0,54.696224,0.0,3.0,0.0,54.696224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.7849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.696224,0.0,109.39245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.17735,0.0,0.0,0.0,2025-06-30,64512.0,56771.0,45433.0,32290.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,2025 Q3,0.0,0.0,0.0,0.0,0.0,0.0,4672.05,0.0,0.0,57963.93,0.0,0.0,6863.57,0.0,23917.47,0.0,6619.820000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10982.289999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.87,0.0,13347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6197.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.891132,0.0,0.0,175.336695,0.0,0.0,58.445564,0.0,3.0,0.0,58.445564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.782262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.445564,0.0,116.891132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.673391,0.0,0.0,0.0,2025-09-30,63778.0,54594.0,56771.0,45433.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
91,2024 Q2,0.0,0.0,0.0,0.0,0.0,0.0,19608.76,0.0,0.0,221616.32,0.0,0.0,31419.13,0.0,64564.89,0.0,24497.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58412.229999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6063.71,0.0,55592.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21326.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.730231,0.0,0.0,712.095343,0.0,0.0,237.365113,0.0,3.0,0.0,237.365113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.460458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.365113,0.0,474.730231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.190688,0.0,0.0,0.0,2024-06-30,243694.0,214207.0,214207.0,214207.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2024 Q3,0.0,0.0,0.0,0.0,0.0,0.0,15678.32,0.0,0.0,200448.74,0.0,0.0,28418.14,0.0,64564.89,0.0,22157.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46480.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5697.49,0.0,50282.840000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20038.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.057898,0.0,0.0,669.086842,0.0,0.0,223.02894700000002,0.0,3.0,0.0,223.02894700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.115791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.02894700000002,0.0,446.057898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.17369,0.0,0.0,0.0,2024-09-30,232055.0,206993.0,214207.0,214207.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2024 Q4,0.0,0.0,0.0,0.0,0.0,0.0,16243.3,0.0,0.0,254172.27,0.0,0.0,36034.68,0.0,64564.89,0.0,28096.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48160.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5759.31,0.0,63759.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20256.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.838152,0.0,0.0,667.257228,0.0,0.0,222.41907700000002,0.0,3.0,0.0,222.41907700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.676303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.41907700000002,0.0,444.838152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.5144559999999,0.0,0.0,0.0,2024-12-31,281591.0,248645.0,206993.0,214207.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2025 Q1,0.0,0.0,0.0,0.0,0.0,0.0,18063.38,0.0,0.0,255880.47999999998,0.0,0.0,34627.53,0.0,64564.89,0.0,28285.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53662.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5712.39,0.0,61269.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20091.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.969335,0.0,0.0,671.954005,0.0,0.0,223.984668,0.0,3.0,0.0,223.984668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.938673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.984668,0.0,447.969335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.908011,0.0,0.0,0.0,2025-03-31,281272.0,250895.0,248645.0,206993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2025 Q2,0.0,0.0,0.0,0.0,0.0,0.0,18469.68,0.0,0.0,207878.88,0.0,0.0,29471.54,0.0,86086.52,0.0,22978.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55027.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5680.7,0.0,52146.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19979.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.74381800000003,0.0,0.0,667.115728,0.0,0.0,222.371909,0.0,4.0,0.0,222.371909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.48764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.371909,0.0,444.74381800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.231457,0.0,0.0,0.0,2025-06-30,241761.0,214200.0,250895.0,248645.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2025 Q3,0.0,0.0,0.0,0.0,0.0,0.0,15347.34,0.0,0.0,195896.31,0.0,0.0,27772.75,0.0,64564.89,0.0,21654.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45498.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5582.92,0.0,49140.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19635.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.088576,0.0,0.0,655.632863,0.0,0.0,218.544288,0.0,3.0,0.0,218.544288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.177149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.544288,0.0,437.088576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.265724,0.0,0.0,0.0,2025-09-30,232790.0,205785.0,214200.0,250895.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2024 Q2,0.0,0.0,0.0,0.0,0.0,0.0,4431.31,0.0,0.0,45509.22,0.0,0.0,5746.6900000000005,0.0,21850.29,0.0,5108.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11495.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.96,0.0,11209.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.657127,0.0,0.0,143.485689,0.0,0.0,47.828563,0.0,3.0,0.0,47.828563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.31425000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.828563,0.0,95.657127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.971379,0.0,0.0,0.0,2024-06-30,53400.0,45123.0,45123.0,45123.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
92,2024 Q3,0.0,0.0,0.0,0.0,0.0,0.0,3640.79,0.0,0.0,42314.7,0.0,0.0,5343.31,0.0,21850.29,0.0,4750.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9399.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.83,0.0,10423.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4249.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.338735,0.0,0.0,138.508102,0.0,0.0,46.169366,0.0,3.0,0.0,46.169366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.677469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.169366,0.0,92.338735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.016203,0.0,0.0,0.0,2024-09-30,52187.0,44516.0,45123.0,45123.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
92,2024 Q4,0.0,0.0,0.0,0.0,0.0,0.0,3887.73,0.0,0.0,55300.08,0.0,0.0,6983.05,0.0,21850.29,0.0,6207.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10038.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.96,0.0,13621.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4430.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.947751,0.0,0.0,142.421626,0.0,0.0,47.473875,0.0,3.0,0.0,47.473875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.895501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.473875,0.0,94.947751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.843253,0.0,0.0,0.0,2024-12-31,65341.0,55736.0,44516.0,45123.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
92,2025 Q1,0.0,0.0,0.0,0.0,0.0,0.0,4433.07,0.0,0.0,57031.91,0.0,0.0,6874.28,0.0,21850.29,0.0,6402.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11469.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.61,0.0,13409.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.975912,0.0,0.0,146.963869,0.0,0.0,48.987956,0.0,3.0,0.0,48.987956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.951823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.987956,0.0,97.975912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.927735,0.0,0.0,0.0,2025-03-31,66872.0,56306.0,55736.0,44516.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
92,2025 Q2,0.0,0.0,0.0,0.0,0.0,0.0,4743.2300000000005,0.0,0.0,48518.61,0.0,0.0,6126.71,0.0,21850.29,0.0,5446.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12306.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.14,0.0,11951.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4689.0599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.884972,0.0,0.0,152.827458,0.0,0.0,50.942486,0.0,3.0,0.0,50.942486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.769943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.942486,0.0,101.884972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.654914,0.0,0.0,0.0,2025-06-30,60212.0,51120.0,56306.0,55736.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
